latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
82.008,-99.732,3815cef2,3C670E,80,37000,504,,A359,D-AIXN,1732356309,HND,MUC,LH715,LH,0,0,DLH715,DLH
76.829,-93.672,38160e4c,801538,5,31000,524,,B77L,VT-AEE,1732356309,SFO,BLR,AI176,AI,0,0,AIC176,AIC
80.147,-88.974,3815ca65,86E452,91,36975,509,,B789,JA864J,1732356308,NRT,FRA,JL407,JL,0,0,JAL407,JAL
80.125,-85.96,3815c585,86EAEA,94,37975,501,,B789,JA880A,1732356308,HND,FRA,NH223,NH,0,0,ANA223,ANA
80.033,-72.031,3815bc4d,8691CC,92,33000,499,,B77W,JA785A,1732356311,HND,LHR,NH211,NH,0,0,ANA211,ANA
76.681,-64.073,3816247a,789232,32,35000,541,,A35K,B-LXL,1732356308,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
79.875,-58.505,381616c2,780A3D,5,35000,510,,B748,B-LJH,1732356311,JFK,HKG,CX95,CX,0,0,CPA095,CPA
79.861,-57.656,3815b7f7,86E822,109,36996,520,,B789,JA876A,1732356311,NRT,BRU,NH231,NH,0,0,ANA231,ANA
81.451,-51.777,3815af75,868340,121,34000,501,,B77W,JA743J,1732356309,HND,LHR,JL43,JL,0,0,JAL43,JAL
78.644,-47.613,3815ac69,873356,131,37000,523,,B789,JA934A,1732356309,HND,CDG,NH215,NH,0,0,ANA215,ANA
77.953,-46.939,3815a0e5,3965B2,118,34000,527,,B77W,F-GZNS,1732356311,HND,CDG,AF281,AF,0,0,AFR281,AFR
78.038,-29.048,3815a0fc,8682DA,130,33000,514,,B77W,JA740J,1732356309,HND,CDG,JL45,JL,0,0,JAL45,JAL
68.536,-166.339,38160a9b,3C4B26,11,33000,523,,B748,D-ABYF,1732356317,HND,FRA,LH717,LH,0,0,DLH717,DLH
70.342,-154.627,3815f293,781941,277,32000,382,,B77L,B-20EN,1732356318,ORD,PVG,CZ438,CZ,0,0,CSN438,CSN
68.539,-128.455,381620b5,8990DF,266,32000,438,,B77W,B-16717,1732356320,YYZ,TPE,BR35,BR,0,-64,EVA035,EVA
69.276,-87.846,3815aea5,406F76,70,36996,513,,B789,G-ZBKJ,1732356319,HND,LHR,BA8,BA,0,0,BAW8,BAW
69.266,-59.337,3815eb89,4BB196,72,36975,513,,B789,TC-LLV,1732356322,SFO,IST,TK80,TK,0,-64,THY9WC,THY
69.057,-57.344,381623cc,407CD1,87,39000,519,,A35K,G-XWBL,1732356321,YVR,LHR,BA84,BA,0,0,BAW88C,BAW
73.659,-54.836,38162b55,789216,26,35000,495,,A35K,B-LXD,1732356321,BOS,HKG,CX811,CX,0,0,CPA811,CPA
68.898,-48.569,3815f2b7,A1A2A2,101,37000,508,,B772,N204UA,1732356321,SFO,FRA,UA926,UA,0,0,UAL926,UAL
70.79,-37.197,3815bd5e,4AC8A8,104,39000,489,,A333,SE-REH,1732356322,SFO,CPH,SK936,SK,0,0,SAS936,SAS
70.709,-36.342,3815ecdb,4BA94A,105,33000,498,,B77W,TC-JJJ,1732356322,LAX,IST,TK10,TK,0,0,THY10,THY
69.907,-30.586,3815a0b3,8004E0,245,34000,487,,B77W,VT-ALR,1732355780,DEL,,,,0,0,AIC127D,AIC
74.964,-19.914,381587a3,3C4586,148,33275,511,,B77L,D-AALF,1732356322,KIX,FRA,3S635,3S,0,448,BOX635,BOX
69.557,13.385,3815ead3,7608FA,113,33000,482,,B77L,AP-BGZ,1732356323,YYZ,LHE,PK798,PK,0,0,PIA798,PIA
69.678,18.916,38168132,47A1EF,193,1175,156,,B738,LN-ENS,1732356323,TOS,BGY,DY1844,DY,0,1408,NOZ1844,NOZ
