latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
78.351,-53.417,3813d36c,789231,30,35004,504,,A35K,B-LXK,1732302232,JFK,HKG,CX841,CX,0,0,CPA841,CPA
70.197,-167.444,3813aebd,461F57,2,37000,502,,A359,OH-LWP,1732302240,HND,HEL,AY62,AY,0,0,FIN62,FIN
70.575,-158.989,3814b872,A57B33,280,1950,153,,C208,N452T,1732302240,ATK,,,,0,0,N452T,WRF
71.287,-156.758,3814a721,,95,0,0,,LJ45,,1732302230,,,,,1,0,LJ45,
69.643,-153.98,38147f01,AD81FC,151,8425,167,,C208,N97HA,1732302240,BRW,,,,0,0,N97HA,
69.044,-152.883,3814bf9c,A0AFCA,331,9875,149,,C208,N143WA,1732302230,,,,,0,0,N143WA,WRF
70.579,-150.961,3814b298,A7811E,292,26900,356,,B738,N583AS,1732302239,SCC,BRW,AS7015,AS,0,2624,ASA7015,
70.183,-149.988,3814a9d3,A57499,89,1100,160,,PA31,N4501B,1732302177,NUI,,,,0,0,N4501B,
70.324,-149.885,3814671c,,89,850,166,,C212,,1732302242,,,,,0,-128,C212,
70.199,-148.458,381456df,AB2147,258,0,0,,B212,N816SS,1732302188,SCC,,,,1,0,N816SS,
69.556,-143.547,38147c01,AA01B2,20,14500,235,,PC12,N744DA,1732302239,FAI,BTI,,,0,-1856,N744DA,VTS
69.048,-107.125,38147796,C06B75,28,21000,303,,AT72,C-GOSA,1732302244,YZF,YRB,SUT7091,SU,0,0,SUT7091,SUT
68.852,-105.194,381475cb,C016D5,52,9625,243,,AT43,C-FIQU,1732302244,YZF,,5T5858,5T,0,-2304,AKT5858,AKT
70.705,-84.626,38137cd6,3C66C2,243,39996,430,,A359,D-AIVB,1732302242,MUC,YVR,LH476,LH,0,0,DLH476,DLH
69.758,-79.219,3813b97c,4AC8A8,240,38000,413,,A333,SE-REH,1732302240,CPH,SFO,SK935,SK,0,0,SAS935,SAS
69.203,-68.74,3813b5d3,3C15BE,246,39012,416,,A332,D-AXGB,1732302240,FRA,YYC,4Y76,4Y,0,0,OCN76,OCN
71.856,-54.603,38149ba8,459E4B,334,23000,214,,DH8B,OY-GRK,1732302245,JAV,JUV,GL204,GL,0,64,GRL204,GRL
69.072,-44.509,3813827d,4BB0EC,270,36000,458,,A359,TC-LGL,1732302245,IST,SEA,TK203,TK,0,0,THY8DE,THY
69.856,-30.903,381366be,7608FA,245,34004,479,,B77L,AP-BGZ,1732302244,ISB,YYZ,PK781,PK,0,0,PIA781,PIA
69.027,-24.429,3814138d,3C6714,286,39000,470,,A359,D-AIXT,1732302243,MUC,SFO,LH458,LH,0,0,DLH458,DLH
70.327,-22.847,3814332d,4ACA65,287,37996,474,,A359,SE-RSE,1732302242,CPH,LAX,SK931,SK,0,0,SAS931,SAS
