latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
80.875,-121.584,3779e325,3C4B26,62,34996,486,,B748,D-ABYF,1728558243,HND,FRA,LH717,LH,0,0,DLH717,DLH
78.948,-71.754,3779c799,4B1920,115,33000,528,,B77W,HB-JNK,1728558243,,,,,0,0,SWR161,SWR
76.361,-68.861,377a24d4,AA1E08,10,35000,439,,B752,N751CX,1728558141,BWI,THU,8C510,8C,0,0,ATN510,ATN
78.608,-32.053,3779a98e,867F8A,132,33000,501,,B77W,JA732J,1728558245,HND,CDG,JL45,JL,0,0,JAL45,JAL
78.267,-30.183,3779b253,86E452,139,38000,507,,B789,JA864J,1728558243,NRT,FRA,JL407,JL,0,0,JAL407,JAL
76.537,-7.425,377a2456,78926B,54,37000,492,,A35K,B-LXR,1728558243,BOS,HKG,CX811,CX,0,0,CPA811,CPA
76.639,15.382,377aa802,4ACB5A,345,33975,483,,A20N,SE-RZZ,1728558245,TOS,LYR,SK4414,SK,0,-1984,SAS4414,SAS
78.004,17.376,377ac4e6,48C5EB,122,20425,189,,AT75,SP-SPL,1728558244,LYR,TOS,P8297,P8,0,832,SRN297,SRN
69.428,-140.516,377a0732,48436F,33,35000,502,,B772,PH-BQH,1728558250,NRT,AMS,KL862,KL,0,0,KLM862,KLM
70.134,-135.815,3779fa38,406D78,42,39000,503,,B789,G-ZBKB,1728558250,HND,LHR,BA6,BA,0,-64,BAW6,BAW
74.868,-126.315,3779dfb6,4851B1,51,35000,493,,B789,PH-BHF,1728558252,KIX,AMS,KL868,KL,0,0,KLM868,KLM
69.719,-122.825,377a27b5,899031,283,32000,476,,B77W,B-16728,1728558252,JFK,TPE,BR31,BR,0,0,EVA031,EVA
68.63,-76.99,377a5bcf,040203,60,39000,503,,A359,ET-AYM,1728558254,YVR,ADD,ET8714,ET,0,0,ETH8714,ETH
68.848,-57.934,377a3c8d,4D0110,102,33000,460,,B744,LX-RCV,1728558253,SEA,LUX,CV6294,CV,0,0,CLX38B,CLX
72.884,-56.102,377acb2a,45A2B3,4,1625,149,,EC55,OY-HUS,1728558251,JUV,,,,0,0,OYHUS,
68.924,-53.231,377ac7e7,45A2C9,330,7700,102,,AS50,OY-HVI,1728558253,JEG,,,,0,0,OYHVI,
72.107,-41.977,377a056a,4BB190,275,36004,471,,B789,TC-LLP,1728558256,IST,SFO,TK289,TK,0,0,THY73G,THY
69.042,-38.6,377a1646,4BB182,265,35996,459,,B789,TC-LLB,1728558254,IST,LAX,TK179,TK,0,0,THY8MT,THY
70.064,-37.99,377a17ad,4BB1A2,265,38000,472,,B789,TC-LMB,1728558256,IST,SEA,TK213,TK,0,0,THY3DC,THY
68.599,-35.138,377a245b,A5FFF9,105,37000,504,,B744,N486MC,1728558256,MUO,HHN,5Y8017,5Y,0,0,GTI8017,
75.082,-33.005,3779a412,869232,142,35000,532,,B77W,JA788A,1728558256,HND,LHR,NH211,NH,0,0,ANA211,ANA
74.006,-30.37,377a32f7,789244,29,37000,486,,A359,B-LQF,1728558254,JFK,HKG,CX843,CX,0,0,CPA843,CPA
75.432,-28.244,377a297b,789269,28,35000,480,,A35K,B-LXP,1728558256,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
68.455,-25.53,37797b40,3949E3,136,37000,515,,B772,F-GSPD,1728558256,HND,CDG,AF163,AF,0,64,AFR163,AFR
74.445,-24.166,3779a08b,86E822,139,39000,494,,B789,JA876A,1728558251,HND,FRA,NH223,NH,0,0,ANA223,ANA
73.313,-14.54,37798715,3C6707,154,40000,495,,A359,D-AIXG,1728558254,HND,MUC,LH715,LH,0,0,DLH715,DLH
74.176,-20.334,37799459,868012,152,37025,500,,B77W,JA736J,1728558247,HND,LHR,JL43,JL,0,-64,JAL43,JAL
73.546,-21.464,37799861,86EEC2,116,36996,508,,B789,JA892A,1728558256,HND,CDG,NH215,NH,0,0,ANA215,ANA
71,-20.369,377a491c,151E3B,250,28000,496,,B77W,RA-73275,1728558254,SVO,VRA,SU6927,SU,0,0,SDM6927,SDM
68.43,8.422,377a9ad9,461F4B,301,36000,515,,A359,OH-LWD,1728558253,HEL,DFW,AY19,AY,0,0,FIN19,FIN
70.734,17.246,3779718a,86E430,150,39000,464,,B789,JA863J,1728558257,HND,HEL,JL47,JL,0,0,JAL47,JAL
69.679,18.909,377a97c6,4AC9EA,281,0,0,,A20N,SE-ROJ,1728558255,OSL,TOS,SK4416,SK,1,0,SAS38T,SAS
69.718,18.942,377ab967,478E3F,195,1500,113,,C68A,LN-EUJ,1728558254,TOS,,,,0,-1088,BNO41T,INR
69.754,19.702,377ac643,47808F,53,16300,246,,DH8A,LN-WIG,1728558255,TOS,HFT,WF908,WF,0,1344,WIF6LR,WIF
69.402,19.73,377ab937,47819D,243,28400,355,,P8,9582,1728558256,,,,,0,-1728,,NOW
69.93,21.167,377ac397,478090,70,19025,277,,DH8A,LN-WIH,1728558254,TOS,LKL,WF984,WF,0,0,WIF1RJ,WIF
70.847,23.192,377ac9b7,478382,333,2650,156,,S92,LN-ONY,1728558217,HFT,,NOR603,NO,0,0,NOR603,BHL
69.806,26.98,377ac454,478EA8,274,22300,226,,BE20,LN-BSI,1728558255,KKN,TOS,,,0,1152,BNOA,INR
68.591,28.235,377a03c7,896454,317,34000,508,,B77W,A6-EQE,1728558256,DXB,BOS,EK237,EK,0,0,UAE62Y,UAE
70.349,68.48,377ac5c3,155BC5,133,8450,289,,SU95,RA-89029,1728558256,BVJ,,4G9670,4G,0,3392,GZP9670,GZP
66.255,-155.454,3779f863,780A1C,265,34000,481,,B748,B-LJD,1728558259,JFK,HKG,CX3295,CX,0,0,CPA3295,CPA
62.369,-153.608,377a6f0c,78140E,303,34000,486,,B789,B-1133,1728558261,YVR,SZX,HU7960,HU,0,0,CHH7960,CHH
61.715,-149.774,377ac07c,A6B173,14,18675,208,,BE20,N530LM,1728558260,ANC,FAI,,,0,1600,N530LM,
61.293,-149.634,377acc8c,ABC948,105,17800,356,,B77L,N859FD,1728558261,ANC,IND,FX6014,FX,0,4608,FDX6014,FDX
61.319,-148.015,377ac02b,A954CA,93,25650,467,,B744,N700CK,1728558260,ANC,JFK,K4963,K4,0,1408,CKS963,CKS
67.579,-145.597,377a0a34,71C361,256,36000,483,,A359,HL8361,1728558260,JFK,ICN,OZ223,OZ,0,0,AAR223,AAR
63.073,-145.327,377a2746,8990E4,273,32000,487,,B77W,B-16722,1728558262,ORD,TPE,BR55,BR,0,0,EVA055,EVA
64.374,-143.688,3779728a,8004E0,150,35000,469,,B77W,VT-ALR,1728558260,DEL,YVR,AI185,AI,0,0,AIC185,AIC
67.773,-143.296,377a0fcc,71BE44,258,32000,457,,B748,HL7644,1728558260,JFK,ICN,KE86,KE,0,0,KAL086,KAL
61.343,-139.955,377a0c33,71C387,269,35975,475,,B789,HL8387,1728558262,EWR,ICN,YP132,YP,0,0,APZ132,APZ
61.551,-133.859,377a75bf,A7E930,104,33025,514,,MD11,N609FE,1728558262,ANC,EWR,FX6030,FX,0,0,FDX6030,FDX
65.161,-129.88,377a3207,8990DA,285,32000,458,,B77W,B-16711,1728558260,YYZ,TPE,BR35,BR,0,0,EVA035,EVA
67.65,-124.408,377a283a,840A64,286,36000,487,,A35K,JA02WJ,1728558262,JFK,HND,JL3,JL,0,0,JAL3,JAL
66.714,-116.233,377a3449,869560,286,31996,469,,B77W,JA795A,1728558260,JFK,HND,NH159,NH,0,0,ANA159,ANA
66.145,-108.188,377a3a23,780CB6,309,32008,475,,B748,B-2485,1728558260,JFK,PEK,CA982,CA,0,0,CCA982,CCA
61.629,-69.737,377ac104,,195,30000,389,,C560,,1728558262,,,,,0,-128,C560,
63.883,-68.472,377ac71f,C2B571,336,10675,207,,C30J,130608,1728558264,YFB,,CFC4229,CF,0,2176,CFC4229,CFC
61.406,-66.426,377983e0,7608FA,201,38000,480,,B77L,AP-BGZ,1728558263,LHE,YYZ,PK789,PK,0,0,PIA789,PIA
64.808,-53.02,377a1bf1,40779A,80,39000,500,,A35K,G-XWBD,1728558260,LAS,LHR,BA274,BA,0,0,BAW4LV,BAW
67.002,-50.758,377ab074,459E4F,61,175,109,,DH8B,OY-GRO,1728558263,GOH,SFJ,GL542,GL,0,-704,GRL542,GRL
63.956,-49.324,377a1894,406B4A,98,41000,508,,B789,G-VOOH,1728558261,SFO,LHR,VS42,VS,0,0,VIR42X,VIR
61.935,-49,377a033e,AACE5C,98,37000,494,,B772,N796AN,1728558262,LAX,LHR,AA138,AA,0,0,AAL138,AAL
62.915,-48.716,377a4273,ABBA6C,278,36000,454,,B77L,N855FD,1728558261,LGG,OAK,FX9083,FX,0,0,FDX9083,FDX
61.484,-46.828,377ac022,459E47,113,19000,266,,DH8B,OY-GRG,1728558262,JFR,UAK,GL421,GL,0,0,GRL421,GRL
67.814,-44.698,377a10aa,3C6712,97,37000,512,,A359,D-AIXR,1728558263,SFO,MUC,LH459,LH,0,0,DLH459,DLH
62.996,-40.434,3779fc82,47C968,93,38975,518,,B789,LN-LNO,1728558261,LAX,CDG,N0312,N0,0,0,NBT31W,NBT
62.886,-39.269,377a5250,A50370,289,36000,427,,A339,N422DZ,1728558261,AMS,SEA,DL143,DL,0,0,DAL143,DAL
61.313,-37.605,377a135b,A0BE20,255,40000,446,,GLEX,N147QS,1728558262,WAW,PDK,,,0,0,N147QS,EJA
65.694,-37.225,377acc69,45A142,44,1250,136,,EC55,OY-HJB,1728558262,AGM,,,,0,-64,OYHJB,GRL
61.685,-36.076,3779e67b,4CA7D8,100,39000,500,,A333,EI-GAJ,1728558261,LAX,DUB,EI68,EI,0,0,EIN9MY,EIN
64.549,-35.608,377a189f,4BB185,256,38000,442,,B789,TC-LLE,1728558262,IST,ATL,TK131,TK,0,0,THY47B,THY
62.42,-35.536,3779f66f,39D2A5,107,41000,526,,A359,F-HUVF,1728558261,LAX,CDG,AF29,AF,0,0,AFR029,AFR
62.443,-33.708,377aa8ec,4CC53A,246,34000,398,,B38M,TF-ICL,1728558261,KEF,BOS,FI635,FI,0,0,ICE635,ICE
64.073,-33.067,3779cf0e,A21656,91,35000,537,,B77W,N2332U,1728558262,SFO,FRA,UA926,UA,0,0,UAL926,UAL
65.227,-31.734,377ab573,C078BF,286,34000,387,,B38M,C-GTSW,1728558262,KEF,YYC,WS39,WS,0,0,WJA39,WJA
65.626,-30.852,377aa654,,288,40000,277,,C510,,1728558262,,,,,0,0,C510,
