latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
85.022,-62.232,383fb505,48AE20,95,35000,478,,B789,SP-LSA,1733526288,NRT,WAW,LO80,LO,0,0,LOT80,LOT
84.787,-39.691,383fb300,461F4E,106,39000,489,,A359,OH-LWG,1733526288,NRT,HEL,AY74,AY,0,0,FIN74,FIN
76.815,-89.308,3840440e,80153B,10,33000,441,,B77L,VT-AEI,1733526296,SFO,DEL,AI174,AI,0,0,AIC174,AIC
82.109,-86.99,383fccab,86E844,93,39000,477,,B789,JA877A,1733526289,HND,MUC,NH217,NH,0,0,ANA217,ANA
79.501,-72.75,38407863,8004DE,26,31000,455,,B77W,VT-ALP,1733526296,YVR,DEL,AI186,AI,0,0,AIC186,AIC
79.385,-76.875,383fa685,3965A2,112,35000,471,,B77W,F-GZNC,1733526293,HND,CDG,AF279,AF,0,0,AFR279,AFR
80.013,-70.114,383fb36c,86E800,94,38975,475,,B789,JA875A,1733526293,HND,FRA,NH203,NH,0,0,ANA203,ANA
72.369,-158.619,38402d08,86DA40,29,38975,497,,B788,JA839J,1733526304,HND,LHR,JL41,JL,0,-64,JAL41,JAL
71.083,-157.491,38414c99,A53C82,46,3100,140,,C208,N4365U,1733526304,AIN,BRW,,,0,-384,N4365U,WRF
68.979,-150.111,38411ce7,AAC721,358,23825,339,,DH8D,N794CP,1733526305,ANC,UUK,,,0,-1536,CON151,CON
70.152,-147.037,384112e2,A5259C,89,700,160,,PA31,N4301C,1733526287,,,,,0,0,N4301C,
68.953,-128.518,38414cb1,C07536,69,19100,294,,B190,C-GSKB,1733526301,YEV,,,,0,64,ADSB123,KBA
70.235,-118.15,38410099,4AC96C,70,41000,508,,GLF5,SE-RKL,1733526303,ANC,GOT,EUW2191,EU,0,0,EUW2191,EUW
69.901,-60.194,38404472,789214,34,35000,523,,A35K,B-LXB,1733526302,YYZ,HKG,CX805,CX,0,0,CPA805,CPA
69.071,-55.923,3840816c,39D2A4,269,38000,449,,A359,F-HUVE,1733526307,CDG,LAX,AF28,AF,0,0,AFR028,AFR
71.477,-18.358,3840213f,847183,136,31000,471,,B748,JA16KZ,1733526303,ANC,AMS,KZ4,KZ,0,0,NCA004,NCA
69.765,19.224,38414a6d,478090,237,3675,226,,DH8A,LN-WIH,1733526308,HFT,TOS,WF919,WF,0,-1728,WJF919,WIF
69.936,27.654,38415485,4780BA,92,16950,286,,DH8C,LN-WFS,1733526309,LKL,KKN,WF998,WF,0,64,WIF21M,WIF
69.367,85.074,38409f91,151E25,83,17075,321,,B738,RA-73253,1733526309,DME,NSK,Y7401,Y7,0,-1408,TYA401,TYA
69.093,103.88,38407245,151EF9,65,37025,432,,A20N,RA-73465,1733526308,DME,BQS,S73061,S7,0,0,SBI3061,SBI
72.701,143.702,3840433c,151E3D,72,35000,522,,B77W,RA-73277,1733526308,SVO,GDX,SU6289,SU,0,0,SDM6289,SDM
64.637,-178.926,383fdf8e,781940,275,32000,468,,B77L,B-20EM,1733526312,LAX,CAN,CZ492,CZ,0,0,CSN492,CSN
62.221,-170.536,383fcf9c,AAC136,239,34000,476,,B772,N792UA,1733526312,EWR,HND,UA131,UA,0,0,UAL131,UAL
63.853,-167.604,383fe0ff,AB6EA5,237,36000,479,,B789,N836AA,1733526312,JFK,HND,AA167,AA,0,0,AAL167,AAL
63.508,-158.772,38414951,AD63CB,111,37000,442,,MD83,N962CE,1733526312,OME,ANC,5V881,5V,0,-192,VTS881,VTS
66.867,-161.817,38415878,AC0F70,298,300,130,,C206,N8763Q,1733526271,ORV,,,,0,0,N8763Q,
63.841,-162.916,3840517e,7804C7,281,34000,483,,B77L,B-2072,1733526312,LAX,PVG,CZ440,CZ,0,0,CSN440,CSN
64.6,-162.267,3840fa64,A964E2,40,300,80,,C208,N704RA,1733526248,,,,,0,0,RYA704,RYA
63.523,-162.025,384144bb,A3E067,48,1000,160,,C212,N349TA,1733526288,UNK,,,,0,0,N349TA,BRG
61.241,-158.761,383fdad1,868340,268,34000,472,,B77W,JA743J,1733526314,ORD,HND,JL9,JL,0,0,JAL9,JAL
61.417,-158.168,38415b71,A97007,103,9500,149,,C208,N707RA,1733526314,ANI,ANC,7S707,7S,0,0,RYA707,RYA
61.264,-154.657,384125fb,AE075C,98,27000,287,,BE20,84-0147,1733526313,CZF,,,,0,128,NORTH47,RCH
64.764,-152.441,3841376c,AC7121,271,6600,160,,C208,N900WA,1733526271,FAI,,,,0,0,N900WA,WRF
62.062,-151.937,38412f2e,AC4970,118,21725,271,,DH8A,N891EA,1733526313,UNK,ANC,7H553,7H,0,-1088,RVF553,RVF
61.774,-151.747,384136a1,A2221B,94,2825,84,,C170,N2367D,1733526269,ANC,,,,0,-960,N2367D,
61.598,-151.597,384136ae,AA3656,305,4700,81,,C152,N757ZN,1733526312,MRI,,,,0,192,N757ZN,
