latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
84.181,-65.001,37e3ea26,4ACA66,104,39000,460,,A359,SE-RSF,1731063845,HND,CPH,SK984,SK,0,0,SAS984,SAS
82.925,-8.964,37e48207,789217,52,36808,497,,A35K,B-LXE,1731063847,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
76.53,-159.343,37e45826,3C4B2E,17,33000,477,,B748,D-ABYN,1731063851,HND,FRA,LH717,LH,0,0,DLH717,DLH
81.002,-119.977,37e42b7d,868034,55,33000,451,,B77W,JA737J,1731063831,HND,LHR,JL43,JL,0,0,JAL43,JAL
79.972,-102.274,37e41bae,873356,84,37000,454,,B789,JA934A,1731063855,HND,FRA,NH223,NH,0,0,ANA223,ANA
76.151,-73.766,37e47ad9,8004DC,52,35000,489,,B77L,VT-ALH,1731063854,SFO,DEL,AI184,AI,0,0,AIC184,AIC
82.145,-70.248,37e41679,3C670C,80,39000,464,,A359,D-AIXL,1731063853,HND,MUC,LH715,LH,0,0,DLH715,DLH
80.03,-63.348,37e4023b,869232,91,31000,446,,B77W,JA788A,1731063855,HND,LHR,NH211,NH,0,0,ANA211,ANA
82.063,-62.28,37e41979,86E4B8,100,37000,468,,B789,JA867J,1731063855,NRT,FRA,JL407,JL,0,0,JAL407,JAL
75.866,-46.071,37e3e3b6,406F7C,116,40004,490,,B789,G-ZBKP,1731063855,HND,LHR,BA8,BA,0,0,BAW8,BAW
78.141,-45.076,37e3f592,86EEC2,133,37000,457,,B789,JA892A,1731063853,HND,CDG,NH215,NH,0,0,ANA215,ANA
79.783,-36.16,37e45dc0,80153C,62,33000,486,,B77L,VT-AEF,1731063853,SFO,BOM,AI180,AI,0,0,AIC180,AIC
79.631,-11.514,37e48548,789232,44,37000,523,,A35K,B-LXL,1731063853,BOS,HKG,CX811,CX,0,0,CPA811,CPA
78.247,15.46,37e50804,4ACAA3,284,0,28,,A20N,SE-RUC,1731063859,LYR,OSL,SK4491,SK,1,0,SAS4491,SAS
69.322,-161.136,37e460e7,39D2A6,34,39000,489,,A359,F-HUVG,1731063862,KIX,CDG,AF291,AF,0,0,AFR291,AFR
70.589,-160.721,37e46a5a,484415,29,35000,472,,B772,PH-BQL,1731063862,NRT,AMS,KL862,KL,0,0,KLM862,KLM
75.426,-126.389,37e448fa,34628D,66,37332,471,,A359,EC-NDR,1731063860,NRT,MAD,IB282,IB,0,0,IBE0282,IBE
72.08,-124.708,37e47d58,8990E6,276,32000,458,,B77W,B-16725,1731063860,JFK,TPE,BR31,BR,0,0,EVA031,EVA
69.345,-112.773,37e48cd8,8695A4,287,32000,431,,B77W,JA797A,1731063859,JFK,HND,NH159,NH,0,0,ANA159,ANA
70.495,-88.637,37e4a060,75855B,332,36000,472,,A359,RP-C3508,1731063860,JFK,MNL,PR127,PR,0,0,PAL127,PAL
69.965,-61.721,37e46e10,3C6713,85,41000,506,,A359,D-AIXS,1731063863,SFO,MUC,LH459,LH,0,0,DLH459,DLH
71.274,-42.156,37e49ea9,789275,21,37000,520,,A359,B-LQG,1731063864,JFK,HKG,CX843,CX,0,0,CPA843,CPA
69.009,-40.33,37e47c00,4BB0F3,274,37996,464,,A359,TC-LGS,1731063864,IST,LAX,TK179,TK,0,0,THY8MT,THY
69.921,-38.77,37e479e6,4BB149,281,34000,444,,B77W,TC-LJI,1731063862,IST,SFO,TK289,TK,0,0,THY73G,THY
72.276,-27.313,37e495bb,7805A9,35,31004,505,,B77L,B-2073,1731063862,JFK,CAN,CSG2546,CS,0,0,CSG2546,CSG
69.056,-24.435,37e4322e,4BB144,90,33000,536,,B77W,TC-LJD,1731063865,LAX,IST,TK10,TK,0,0,THY10,THY
72.492,-23.252,37e3d98d,39CF07,139,40000,487,,A359,F-HTYH,1731063864,HND,CDG,AF281,AF,0,0,AFR281,AFR
71.499,-15.241,37e3c06e,86831E,147,35000,480,,B77W,JA742J,1731063864,HND,CDG,JL45,JL,0,0,JAL45,JAL
71.329,-10.078,37e43b4a,461F57,106,40992,523,,A359,OH-LWP,1731063862,LAX,HEL,AY2,AY,0,0,FIN2,FIN
70.068,-3.522,37e47dbb,800463,88,32004,545,,B77W,VT-ALN,1731063862,YYZ,DEL,AI190,AI,0,0,AIC190,AIC
69.481,11.152,37e4d58f,C03C0C,268,43000,298,,E55P,C-FWTF,1731063868,BDU,KEF,,,0,0,CFWTF,KNT
73.933,13.771,37e3cb49,86DA1E,141,40975,513,,B788,JA838J,1731063866,HND,HEL,JL47,JL,0,0,JAL47,JAL
69.31,16.124,37e4f7d0,4780A1,250,0,0,,DH8A,LN-ILS,1731063865,ANX,BOO,WF861,WF,1,0,WIF6BA,WIF
68.702,16.649,37e50d93,47A349,146,5275,178,,DH8A,LN-WIX,1731063866,BOO,EVE,WF872,WF,0,-1152,WIF2XM,WIF
68.42,16.897,37e4f415,47A50D,31,23200,416,,B738,LN-ENM,1731063865,OSL,BDU,DY330,DY,0,-1728,NOZ30W,NOZ
69.813,18.785,37e517ea,47A518,353,10050,280,,B738,LN-ENL,1731063865,TOS,LYR,DY396,DY,0,2176,NOZ396,NOZ
69.68,18.911,37e51cc6,4ACB58,284,0,0,,A20N,SE-RZX,1731063865,TOS,OSL,SK4419,SK,1,0,SAS4419,SAS
69.92,22.179,37e4fc74,478096,271,14000,144,,DH8A,LN-WIN,1731063867,KKN,TOS,WF995,WF,0,-64,WIF6MT,WIF
70.078,24.097,37e513dd,47812B,252,3850,77,,EH10,0277,1731063867,LKL,,,,0,192,SAVER30,NOW
69.723,29.886,37e5198f,4787A0,343,0,0,,B738,LN-NIB,1731063854,KKN,OSL,DY311,DY,1,0,NOZ11S,NOZ
69.241,78.841,37e471b8,896481,12,35000,503,,A388,A6-EUW,1731063867,DXB,LAX,EK215,EK,0,0,UAE83M,UAE
68.71,87.511,37e519a2,151E29,167,12050,294,,B738,RA-73257,1731063866,NSK,KJA,Y7218,Y7,0,0,TYA218,TYA
72.807,153.651,37e469b6,780F3F,24,31000,432,,B77W,B-7367,1731063869,PVG,YYZ,MU207,MU,0,0,CES207,CES
64.353,-173.405,37e43ce2,781EBC,89,33000,470,,B77L,B-222W,1731063869,CAN,ANC,CZ2543,CZ,0,0,CSG2543,CSG
66.887,-162.583,37e50b3f,A6B8E1,112,0,15,,BE20,N532LM,1731063872,,,,,1,0,N532LM,
63.054,-156.3,37e4458d,78007E,107,33000,440,,B744,B-2475,1731063869,PVG,ANC,CA1011,CA,0,0,CAO1011,CAO
62.021,-151.08,37e4eeeb,A4B8C3,139,22450,298,,C130,N403LC,1731063869,OTZ,ANC,L2403,L2,0,-1920,LYC403,LYC
61.36,-149.867,37e51b4a,ABA7D9,93,11400,315,,B77L,N850FD,1731063872,ANC,IND,FX6014,FX,0,1024,FDX6014,FDX
61.324,-148.939,37e50e1b,AA7BD6,92,22350,409,,B77L,N775CK,1731063872,ANC,YHM,K4295,K4,0,2432,CKS295,DHK
66.017,-146.04,37e3dd62,80159F,149,35000,460,,B77W,VT-AEP,1731063871,DEL,YVR,AI185,AI,0,0,AIC185,AIC
63.083,-145.766,37e482dd,8990E1,272,32000,517,,B77W,B-16719,1731063871,ORD,TPE,BR55,BR,0,0,EVA055,EVA
64.122,-145.582,37e50bad,A008C9,124,24175,393,,BCS1,N101DU,1731063870,FAI,SEA,DL2408,DL,0,896,DAL2408,DAL
66.918,-144.27,37e465bc,406F76,49,36975,485,,B789,G-ZBKJ,1731063870,HND,LHR,BA6,BA,0,0,BAW6,BAW
62.642,-142.844,37e50b22,A69B92,134,35000,456,,B738,N525AS,1731063871,FAI,SEA,AS210,AS,0,-64,ASA210,ASA
61.341,-141.145,37e4c94d,A4F2EE,93,33000,480,,B744,N418MC,1731063869,ANC,ORD,QF7521,QF,0,-64,QFA7521,GTI
62.119,-139.295,37e506c0,A75DC7,100,32000,464,,MD11,N574FE,1731063869,ANC,EWR,FX6030,FX,0,960,FDX6030,FDX
61.494,-134.221,37e47f7b,8990DA,285,30000,465,,B77W,B-16711,1731063872,YYZ,TPE,BR35,BR,0,0,EVA035,EVA
62.494,-117.759,37e4a84f,78072A,309,34000,435,,B744,B-2437,1731063872,ORD,NKG,Y87452,Y8,0,0,YZR7452,YZR
62.225,-112.029,37e4b136,7804C7,313,32000,400,,B77L,B-2072,1731063873,ORD,PVG,CZ428,CZ,0,0,CSN428,CSN
67.658,-101.829,37e49d61,781E95,312,34000,423,,B77L,B-222S,1731063871,JFK,ANC,CA1078,CA,0,64,CAO1078,CAO
65.365,-53.469,37e4cae2,400389,31,23000,289,,E120,VQ-TRG,1731063873,YYR,,,,0,0,VQTRG,IWY
65.425,-52.827,37e51d3d,459E48,18,3900,159,,DH8B,OY-GRH,1731063873,JSU,SFJ,GL264,GL,0,1216,GRL264,GRL
66.105,-51.417,37e50bef,459E50,11,25000,268,,DH8B,OY-GRP,1731063872,GOH,SFJ,GL504,GL,0,0,GRL504,GRL
66.033,-51.124,37e4e38b,4D23D9,273,38000,434,,A320,9H-MLD,1731063873,KEF,YUL,4X9901,4X,0,64,MLH9901,
64.654,-50.877,37e4c66e,4CC330,244,13175,252,,DH8B,TF-FXG,1731063872,KEF,GOH,FI113,FI,0,-1280,ICE113,ICE
67.019,-50.694,37e502bf,459E4F,357,0,0,,DH8B,OY-GRO,1731063851,GOH,SFJ,GL502,GL,1,0,GRL502,GRL
62.007,-50.189,37e4698a,4BB186,258,35975,484,,B789,TC-LLF,1731063872,IST,ORD,TK185,TK,0,0,THY67C,THY
65.443,-31.842,37e47ba7,407799,119,39000,484,,A35K,G-XWBC,1731063874,YVR,LHR,BA84,BA,0,-64,BAW88C,BAW
64.967,-28.897,37e4bc88,44037D,286,13000,173,,DA42,OE-UDM,1731063874,RKV,,,,0,-64,OEUDM,
65.659,-23.59,37e51c7d,4CC543,151,8675,144,,BE20,TF-NLA,1731063874,BIU,RKV,FNA571,FN,0,2368,FNA571,FNA
63.995,-22.624,37e509cb,4401E9,90,0,0,,A21N,OE-IUB,1731063870,KEF,MXP,U23970,U2,1,0,EJU19EC,EZY
64.024,-22.605,37e4c2bb,3F79F9,180,950,121,,A400,5407,1731063875,,,GAF229,GA,0,-576,GAF229,GAF
63.892,-22.243,37e5114d,,70,1075,73,,BK17,,1731063837,,,,,0,-1280,BK17,
64.132,-21.942,37e51dcb,4CC589,87,0,0,,BE20,TF-NLE,1731063874,RKV,,,,1,0,FNA77A,FNA
64.171,-21.564,37e5060f,4CC4B8,266,6275,237,,BE20,TF-MYA,1731063874,HFN,RKV,,,0,-1088,MYA741,MYA
