latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
83.124,-72.222,37b71b55,3C6706,88,39004,486,,A359,D-AIXF,1729937125,HND,MUC,LH715,LH,0,0,DLH715,DLH
78.748,-155.61,37b749a1,3C4B2F,19,33000,471,,B748,D-ABYO,1729937138,HND,FRA,LH717,LH,0,0,DLH717,DLH
76.545,-113.414,37b7344d,3965B3,75,35000,490,,B77W,F-GZNT,1729937140,NRT,CDG,AF245,AF,0,0,AFR245,AFR
82.111,-84.877,37b72321,86EB14,96,36992,488,,B789,JA881J,1729937138,NRT,FRA,JL407,JL,0,0,JAL407,JAL
82.089,-83.446,37b718d5,867FF0,98,35000,474,,B77W,JA735J,1729937138,HND,CDG,JL45,JL,0,0,JAL45,JAL
80.04,-77.046,37b713ad,86951C,87,35000,479,,B77W,JA793A,1729937138,HND,LHR,NH211,NH,0,0,ANA211,ANA
80.03,-70.903,37b717f7,873312,95,37000,491,,B789,JA932A,1729937140,NRT,BRU,NH231,NH,0,0,ANA231,ANA
80.078,-56.903,37b70f72,840DF8,83,37000,487,,A35K,JA03WJ,1729937138,HND,LHR,JL43,JL,0,0,JAL43,JAL
76.175,-50.314,37b793dd,789214,14,35000,505,,A35K,B-LXB,1729937140,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
78.768,-45.483,37b707b2,873356,122,37996,486,,B789,JA934A,1729937143,HND,FRA,NH223,NH,0,0,ANA223,ANA
78.09,-44.819,37b70482,86D9F4,133,39000,489,,B789,JA837A,1729937143,HND,CDG,NH215,NH,0,0,ANA215,ANA
72.017,-170.995,37b73f64,7805A9,265,34000,450,,B77L,B-2073,1729937149,ORD,CAN,CSG2594,CS,0,0,CSG2594,CSG
72.211,-164.241,37b747d4,780C5B,264,34000,454,,B77L,B-2091,1729937148,ORD,PVG,CAO1056,CA,0,0,CAO1056,CAO
72.285,-154.687,37b75af5,75827B,273,32000,441,,B77W,RP-C7773,1729937151,YYZ,MNL,PR119,PR,0,0,PAL119,PAL
74.187,-154.098,37b72c35,485344,31,37000,414,,B789,PH-BHL,1729937151,NRT,AMS,KL862,KL,0,0,KLM862,KLM
75.239,-151.505,37b749c5,485785,34,36975,401,,B789,PH-BHN,1729937151,KIX,AMS,KL868,KL,0,0,KLM868,KLM
71.592,-130.8,37b77071,780C5D,264,32000,438,,B77L,B-2093,1729937149,JFK,ANC,CA1050,CA,0,0,CAO1050,CAO
71.974,-126.553,37b7755a,71C382,283,36008,450,,A359,HL8382,1729937149,JFK,ICN,OZ223,OZ,0,0,AAR223,AAR
70.373,-112.868,37b780a6,71BE37,291,32000,459,,B748,HL7637,1729937151,JFK,ICN,KE86,KE,0,0,KAL086,KAL
74.996,-109.758,37b73896,4B1921,78,32996,499,,B77W,HB-JNL,1729937151,NRT,ZRH,LX161,LX,0,0,SWR161,SWR
69.212,-97.646,37b79b49,8691AA,312,30000,506,,B77W,JA784A,1729937151,JFK,HND,NH159,NH,0,0,ANA159,ANA
72.873,-49.104,37b6eb38,3965AF,130,36000,489,,B77W,F-GZNP,1729937151,HND,CDG,AF163,AF,0,0,AFR163,AFR
71.068,-43.762,37b6e074,4076E8,128,39000,511,,A35K,G-XWBA,1729937153,HND,LHR,BA8,BA,0,0,BAW8,BAW
