latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
83.828,-38.279,37d6aac0,3C4B33,130,34996,452,,B748,D-ABYS,1730725820,HND,FRA,LH717,LH,0,0,DLH717,DLH
88.87,-6.48,37d6d2b2,8964E1,292,38000,501,,A388,A6-EVJ,1730725820,DXB,SFO,EK225,EK,0,0,UAE51N,UAE
88.457,9.697,37d6cb25,89655A,310,35996,505,,A388,A6-EVN,1730725826,DXB,LAX,EK215,EK,0,0,UAE83M,UAE
81.639,-161.773,37d6ef17,780AA4,268,38000,489,,A359,B-LRD,1730725826,JFK,HKG,CX843,CX,0,0,CPA843,CPA
75.994,-99.583,37d6c3b3,346386,94,39004,494,,A359,EC-NGT,1730725831,NRT,MAD,IB282,IB,0,0,IBE0282,IBE
82.747,-88.368,37d6bda4,484369,72,39000,454,,B772,PH-BQB,1730725831,NRT,AMS,KL862,KL,0,0,KLM862,KLM
75.778,-45.791,37d73957,484416,296,35000,499,,B772,PH-BQM,1730725834,AMS,SFO,KL605,KL,0,0,KLM132,KLM
81.455,-3.656,37d69ff2,4B1921,156,35000,515,,B77W,HB-JNL,1730725834,NRT,ZRH,LX161,LX,0,0,SWR161,SWR
82.071,-3.576,37d6c21d,06A127,276,36000,459,,A35K,A7-ANK,1730725831,DOH,LAX,QR739,QR,0,0,QTR8J,QTR
80.987,12.498,37d6cf09,06A2AF,304,34000,449,,B77W,A7-BEK,1730725833,DOH,SEA,QR719,QR,0,0,QTR58V,QTR
78.246,15.492,37d7521d,4AC9EB,317,0,5,,A20N,SE-ROK,1730725834,OSL,LYR,SK4490,SK,1,0,SAS4490,SAS
78.057,65.015,37d6eb8e,896454,339,32000,444,,B77W,A6-EQE,1730725834,DXB,ORD,EK235,EK,0,0,UAE3U,UAE
77.523,65.982,37d6ef9d,896450,352,34000,451,,B77W,A6-EQA,1730725837,DXB,SEA,EK229,EK,0,0,UAE229,UAE
82.362,105.116,37d6d2c7,789231,94,36996,495,,A35K,B-LXK,1730725834,BOS,HKG,CX811,CX,0,0,CPA811,CPA
69.069,-56.163,37d73155,485E30,268,34000,479,,B78X,PH-BKK,1730725840,AMS,LAX,KL601,KL,0,128,KLM601,KLM
70.934,-25.292,37d74487,3C4B29,291,34000,488,,B748,D-ABYI,1730725842,FRA,SFO,LH454,LH,0,0,DLH454,DLH
69.519,-15.69,37d74c0e,3C64FA,317,34000,452,,A343,D-AIGZ,1730725839,FRA,SEA,LH490,LH,0,0,DLH490,DLH
72.744,-15.469,37d6d14e,461F4B,102,41000,514,,A359,OH-LWD,1730725842,LAX,HEL,AY2,AY,0,0,FIN2,FIN
68.525,-10.8,37d677f9,87304A,150,39000,473,,B789,JA928A,1730725842,HND,FRA,NH223,NH,0,0,ANA223,ANA
69.101,-10.118,37d67fca,86E496,157,37000,482,,B789,JA866J,1730725841,NRT,FRA,JL407,JL,0,0,JAL407,JAL
71.793,8.078,37d728d7,152077,264,28000,432,,B77W,RA-73847,1730725844,SVO,VRA,N4555,N4,0,0,NWS555,NWS
71.142,8.406,37d6834f,3C6705,162,39000,525,,A359,D-AIXE,1730725841,HND,MUC,LH715,LH,0,0,DLH715,DLH
69.163,11.544,37d6f8b1,8004DB,107,35000,534,,B77L,VT-ALG,1730725841,YYZ,DEL,AI190,AI,0,0,AIC190,AIC
68.581,15.045,37d7a090,479D6C,90,450,101,,DH8A,LN-FVB,1730725843,BOO,SKN,WF848,WF,0,1856,WIF5UT,WIF
68.743,16.604,37d7c02d,4781A1,99,7300,206,,P8,9586,1730725842,,,,,0,-1728,,NOW
68.885,17.936,37d7ba9a,4ACB59,207,26775,419,,A20N,SE-RZY,1730725842,TOS,OSL,SK4417,SK,0,1024,SAS4417,SAS
69.668,18.709,37d7bebd,47875C,356,9675,279,,B738,LN-DYR,1730725843,TOS,LYR,DY396,DY,0,1728,NOZ396,NOZ
69.58,18.851,37d7c404,47808A,191,4300,136,,DH8A,LN-WIB,1730725843,TOS,ALF,WF912,WF,0,1472,WIF3SG,WIF
69.678,18.915,37d74e10,47A039,194,0,16,,B738,LN-NHA,1730725844,LGW,TOS,DY1323,DY,1,0,NOZ1323,NOZ
71.753,25.28,37d6b2fd,80153C,140,35000,562,,B77L,VT-AEF,1730725841,SFO,BOM,AI180,AI,0,0,AIC180,AIC
71.842,30.294,37d69a2c,151E7C,159,37000,546,,B772,RA-73340,1730725843,PMV,SVO,N43512,N4,0,0,NWS3512,NWS
69.459,47.379,37d6caed,06A125,351,36000,30,,A35K,A7-ANI,1730725844,DOH,SFO,QR737,QR,0,0,QTR34X,QTR
75.133,148.29,37d6d8ef,789217,220,36000,492,,A35K,B-LXE,1730725844,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
61.238,-175.402,37d6d19e,8990E6,233,34000,493,,B77W,B-16725,1730725841,JFK,TPE,BR31,BR,0,0,EVA031,EVA
64.371,-173.494,37d6f6ac,780AEB,271,32000,490,,B77L,B-2041,1730725841,LAX,PVG,CZ442,CZ,0,0,CSN442,CSN
62.624,-171.608,37d6d30a,89901E,241,34000,481,,B77W,B-18005,1730725847,JFK,TPE,CI11,CI,0,0,CAL011,CAL
64.177,-168.924,37d6ff88,7810A3,283,35975,490,,B789,B-1567,1730725835,LAX,XMN,MF830,MF,0,-64,CXA830,CXA
63.403,-165.855,37d6dc13,899032,255,34000,483,,B77W,B-16729,1730725849,IAH,TPE,BR51,BR,0,0,EVA051,EVA
64.39,-165.62,37d6dee4,840DF8,238,36000,486,,A35K,JA03WJ,1730725848,JFK,HND,JL3,JL,0,0,JAL3,JAL
64.773,-163.627,37d6e11f,869210,248,34000,476,,B77W,JA787A,1730725848,JFK,HND,NH159,NH,0,0,ANA159,ANA
65.296,-161.62,37d6e334,71BE22,244,38000,483,,A388,HL7622,1730725847,JFK,ICN,KE86,KE,0,0,KAL086,KAL
