latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
87.054,104.234,36e1caad,461F53,167,36000,504,,A359,OH-LWL,1725048222,HEL,HND,AY61,AY,0,0,FIN61,FIN
76.824,-166.208,36e18a28,461F50,183,36000,504,,A359,OH-LWI,1725047134,,,,,0,0,FIN73,FIN
77.55,-165.931,36e12a9d,461F4F,3,37000,482,,A359,OH-LWH,1725048230,HND,HEL,AY62,AY,0,0,FIN62,FIN
79.154,-135.971,36e1996f,86E3EC,227,35996,498,,B789,JA861J,1725048226,HEL,HND,JL48,JL,0,0,JAL48,JAL
79.705,-117.75,36e15ee7,789247,312,36000,497,,A35K,B-LXO,1725048226,JFK,HKG,CX841,CX,0,0,CPA841,CPA
76.485,-107.846,36e1e863,847183,70,36996,512,,B748,JA16KZ,1725048226,ANC,AMS,KZ4,KZ,0,0,NCA004,NCA
70.966,-167.338,36e146de,461F57,2,37000,484,,A359,OH-LWP,1725048238,KIX,HEL,AY68,AY,0,0,FIN68,FIN
71.025,-157.273,36e2b3f8,AA1B94,247,4525,134,,C208,N750RV,1725048239,BRW,,,,0,0,N750RV,
70.817,-154.207,36e2b751,,119,7000,170,,,,1725048162,,,8V264,8V,0,0,WRF264,
70.78,-153.982,36e2ac6c,AB4A09,127,6925,173,,C208,N8264,1725048239,BRW,ATK,,,0,0,N8264,WRF
72.654,-150.271,36e13589,394A15,58,33000,500,,B77W,F-GSQV,1725048234,HND,CDG,AF293,AF,0,0,AFR293,AFR
70.166,-149.254,36e2b969,,107,2975,155,,C212,,1725048238,,,,,0,0,C212,
69.312,-148.697,36e2acf8,A21793,184,9950,185,,PA31,N234CE,1725048239,SCC,FAI,,,0,0,N234CE,
70.195,-148.654,36e2ba74,A381FE,350,175,119,,B407,N325MH,1725048239,,,,,0,448,N325MH,MHF
75.391,-148.242,36e128f6,86EAEA,43,37000,499,,B789,JA880A,1725048234,HND,FRA,NH203,NH,0,0,ANA203,ANA
70.077,-146.335,36e2b262,A57B33,101,3500,181,,C208,N452T,1725048240,SCC,,,,0,0,N452T,WRF
70.544,-132.27,36e18900,AA931D,282,34312,445,,B772,N78013,1725048238,EWR,HND,UA131,UA,0,0,UAL131,UAL
70.152,-126.11,36e19209,7583EC,292,34000,433,,B77W,RP-C7779,1725048234,JFK,MNL,PR127,PR,0,0,PAL127,PAL
68.495,-110.553,36e2a51d,C03316,245,22000,270,,AT45,C-FTIZ,1725048228,YCB,YCO,5T658,5T,0,0,AKT658,AKT
69.184,-105.419,36e2a6b3,C016D5,125,2525,133,,AT43,C-FIQU,1725048240,,,,,0,-704,AKT5842,AKT
