latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
76.16,-131.206,377cceaa,789245,299,35996,500,,A35K,B-LXM,1728613599,ORD,HKG,CX801,CX,0,0,CPA801,CPA
76.698,177.984,377c8b4f,789247,250,36000,495,,A35K,B-LXO,1728613611,YYZ,HKG,CX825,CX,0,0,CPA825,CPA
71.706,-173.058,377c7e35,781EBB,257,30000,470,,B77L,B-222V,1728613613,ORD,PVG,CK228,CK,0,0,CKK228,CKK
71.224,-156.824,377da589,AA2E27,52,1175,161,,C208,N755RV,1728613613,AIN,BRW,,,0,-384,N755RV,
71.287,-156.758,377db396,A2ECFB,92,0,15,,C208,N288PC,1728613613,BRW,,,,1,0,N288PC,
71.602,-15.491,377bb2ac,86E7A2,150,39000,496,,B789,JA872J,1728613615,HND,LHR,JL41,JL,0,0,JAL41,JAL
69.043,91.149,377d0cab,151E2C,95,37000,441,,B738,RA-73260,1728613618,VKO,YKS,R34802,R3,0,0,SYL4802,SYL
69.408,100.192,377d07e4,15063B,92,45000,378,,GL5T,RA-67131,1728613296,VKO,,RA67131,RA,0,0,RA67131,RFE
64.298,-167.561,377db23f,A50340,76,9450,164,,C212,N422CA,1728613624,,,,,0,64,BRG1185,BRG
61.533,-165.6,377db3a0,A97007,89,0,20,,C208,N707RA,1728613605,VAK,,7S707,7S,1,0,RYA707,RYA
61.474,-165.229,377db251,A99754,290,1000,156,,C208,N717PA,1728613625,,,,,0,0,N717PA,
61.452,-165.129,377d6ea2,ADC50D,285,2000,130,,C207,N9869M,1728613612,BET,,,,0,-64,N9869M,
61.603,-164.614,377d9116,AAE22E,124,800,110,,C207,N800DF,1728613612,HPB,,,,0,0,N800DF,
61.268,-164.482,377da684,ACEBBE,109,3875,137,,C208,N9310F,1728613625,HPB,,,,0,0,N9310F,
62.7,-164.467,377d80b2,A92E32,53,1300,90,,C207,N6908M,1728613607,AUK,,,,0,-64,N6908M,
62.567,-164.177,377d94eb,A4DB69,318,1600,160,,PA31,N41189,1728613607,BET,,,,0,0,N41189,
67.375,-163.486,377d3350,,129,27750,268,,C441,,1728613625,,,,,0,512,C441,
67.783,-163.117,377da2b6,A3E58B,1,2400,50,,AS50,N350HQ,1728613607,,,,,0,0,N350HQ,
62.131,-162.835,377d9eaa,A54847,160,5800,177,,PA31,N44AC,1728613622,,,,,0,128,N44AC,
61.352,-162.63,377da6c9,A00FCC,323,2800,140,,C208,N1029Y,1728613622,BET,,,,0,0,N1029Y,
