latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
85.957,-160.635,371226cd,461F54,187,36000,521,,A359,OH-LWM,1726171468,HEL,HND,AY61,AY,0,0,FIN61,FIN
86.025,-51.489,3711cec9,789245,12,37000,488,,A35K,B-LXM,1726171468,JFK,HKG,CX841,CX,0,0,CPA841,CPA
79.616,-165.202,37118f7c,461F55,5,39000,511,,A359,OH-LWN,1726171484,HND,HEL,AY62,AY,0,0,FIN62,FIN
79.514,-133.956,3711fdd8,86DA1E,229,38000,492,,B788,JA838J,1726171484,HEL,HND,JL48,JL,0,0,JAL48,JAL
77.809,-48.692,37121535,4B1920,257,32000,469,,B77W,HB-JNK,1726171480,ZRH,LAX,LX40,LX,0,0,SWR40,SWR
70.302,-167.431,3711d194,461F5A,2,37000,499,,A359,OH-LWS,1726171491,NRT,HEL,AY74,AY,0,0,FIN74,FIN
72.194,-166.712,3711afb1,7800EB,255,32000,467,,B77L,B-2010,1726171491,YYZ,TAO,CZ422,CZ,0,0,CSN422,CSN
75.508,-166.64,3711e905,461F57,185,38000,493,,A359,OH-LWP,1726171488,HEL,NRT,AY73,AY,0,0,FIN73,FIN
70.763,-159.01,37130c02,AA2E27,71,3700,151,,C208,N755RV,1726171491,AIN,BRW,,,0,0,N755RV,
69.857,-156.066,37130433,A973C2,144,23900,194,,PC12,N708RE,1726171491,ATK,,,,0,960,N708RE,VTS
71.285,-156.938,3712269f,AB4A09,90,1200,117,,C208,N8264,1726171491,AKP,BRW,8V264,8V,0,-640,N8264,WRF
74.508,-151.295,3711a493,86EEA0,40,37000,504,,B789,JA891A,1726171491,HND,FRA,NH203,NH,0,-64,ANA203,ANA
74.553,-149.549,37119916,3965A0,36,33000,485,,B77W,F-GZNA,1726171492,HND,CDG,AF293,AF,0,0,AFR293,AFR
70.196,-148.464,37130514,A4CB56,329,0,9,,C130,N408LC,1726171491,,,L2408,L2,1,0,LYC408,LYC
70.189,-150.431,371310b5,AB4B8D,97,7225,267,,PC24,N827HB,1726171490,NUI,SCC,,,0,0,N827HB,
70.332,-149.58,371308fc,,78,400,98,,C212,,1726171464,,,,,0,0,C212,
70.191,-147.844,371306d2,A57B33,92,6175,138,,C208,N452T,1726171491,SCC,NUI,,,0,192,N452T,WRF
70.107,-147.18,3712c646,A1C8A1,59,1325,90,,PC12,N214CS,1726171491,FAI,,,,0,-512,N214CS,STT
