latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
84.762,31.065,38410dce,789269,56,34996,496,,A35K,B-LXP,1733544335,ORD,HKG,CX807,CX,0,0,CPA807,CPA
80.248,79.286,3840e5e4,780504,88,31000,521,,B77W,B-2001,1733544342,YYZ,PVG,MU208,MU,0,0,CES208,CES
70.284,-160.685,3841d8b9,A72841,2,10300,186,,DC3,N560PT,1733544346,OTZ,AIN,DAZ10,DA,0,-1152,DAZ10,
70.196,-148.475,3841f5a4,ABC5AC,157,0,9,,BE20,N858GF,1733544349,SCC,,,,1,0,N858GF,
69.349,78.509,384199bb,151F15,82,32975,440,,B738,RA-73493,1733544353,VKO,IAA,UT6435,UT,0,0,UTA6435,UTA
68.424,128.301,3841ad8b,151DC4,300,36000,520,,A359,RA-73156,1733544353,PKC,SVO,SU1731,SU,0,0,AFL1731,AFL
63.916,-160.84,3841f57d,AD6782,301,2600,185,,MD83,N963CE,1733544356,UNK,ANC,5V883,5V,0,2624,VTS883,VTS
65.217,-157.882,3841e63a,A871D4,133,37000,443,,E75L,N643QX,1733544356,OTZ,ANC,AS2100,AS,0,0,QXE2100,ASA
61.263,-155.369,3841c2e5,780A6E,267,32000,474,,B748,B-LJK,1733544357,ANC,HKG,CX2081,CX,0,0,CPA2081,CPA
66.006,-154.181,3841124c,C0173E,256,34000,454,,B77W,C-FIUV,1733544356,YYZ,HND,AC1,AC,0,0,ACA1,ACA
66.958,-152.376,3841dd60,A4C8D2,339,32000,436,,B734,N407YK,1733544356,ANC,BRW,NC2760,NC,0,64,NAC2760,NAC
62.032,-151.324,3840332c,76CCE5,74,41000,504,,A359,9V-SGE,1733544357,SIN,EWR,SQ22,SQ,0,-64,SIA22,SIA
62.674,-150.137,3841d864,A7F286,184,36075,433,,B737,N611AS,1733544358,SCC,ANC,AS87,AS,0,-2752,ASA87,ASA
61.26,-149.809,3841f5bd,AE080D,331,0,0,,C17,99-0167,1733544355,EDF,,,,1,0,SITKA61,RCH
61.506,-149.334,3841f4e2,A4CB5F,218,2350,117,,B407,N408LM,1733544358,PAQ,,,,0,64,N408LM,
63.172,-149.049,3841e134,A84E0C,14,28000,449,,E75L,N634QX,1733544357,ANC,FAI,AS2408,AS,0,64,QXE2408,ASA
63.248,-149.008,3841e7d8,AE6C14,14,16450,314,,C130,170272,1733544357,EDF,,,,0,192,CRUSH02,
61.984,-141.064,38414ad7,A6A33F,265,32000,441,,A21N,N527DE,1733544356,MSP,ANC,DL377,DL,0,64,DAL377,DAL
67.716,-138.915,3841e624,C03816,252,8900,234,,AT43,C-FVGF,1733544358,YEV,,4N630,4N,0,-1664,ANT630,ANT
62.548,-128.486,38414d0f,ABC96F,281,36000,471,,B748,N859GT,1733544356,ORD,ICN,5Y8256,5Y,0,0,GTI8256,GTI
66.163,-120.507,38417275,896480,2,34000,468,,A388,A6-EUV,1733544356,LAX,DXB,EK216,EK,0,0,UAE37V,UAE
68.405,-120.218,38417331,8964B6,2,35000,452,,A388,A6-EVH,1733544358,SFO,DXB,EK226,EK,0,0,UAE41P,UAE
62.133,-114.417,3841f344,C086EE,178,11425,346,,B733,C-GZCN,1733544355,YZF,YEG,5T245,5T,0,1472,AKT245,AKT
65.747,-110.539,3841d779,,209,22000,213,,BE20,,1733544358,,,,,0,0,BE20,
63.675,-89.293,384174f9,3965A4,61,35000,468,,B77W,F-GZNE,1733544357,SFO,CDG,AF83,AF,0,0,AFR83M,AFR
64.336,-88.24,38419f39,C01754,67,33000,450,,B77W,C-FIVR,1733544356,YVR,LHR,AC860,AC,0,0,ACA860,ACA
65.485,-80.162,38415b7f,06A11D,77,34996,479,,A35K,A7-ANA,1733544356,SFO,DOH,QR738,QR,0,0,QTR62P,QTR
67.629,-78.225,3841840a,896452,66,31000,465,,B77W,A6-EQC,1733544338,SEA,DXB,EK230,EK,0,0,UAE93Q,UAE
66.483,-75.68,384182b4,06A071,62,31000,469,,B77W,A7-BAG,1733544356,SEA,DOH,QR720,QR,0,0,QTR29N,QTR
66.356,-74.98,384195fb,C010A8,69,36975,400,,B789,C-FGHZ,1733544356,YYC,LHR,AC850,AC,0,0,ACA850,ACA
62.358,-71.242,38412104,3C4B29,73,35000,482,,B748,D-ABYI,1733544357,SFO,FRA,LH455,LH,0,0,DLH455,DLH
65.968,-70.29,38419030,3C15C2,74,38996,462,,A332,D-AXGF,1733544356,YYC,FRA,4Y77,4Y,0,0,OCN77,OCN
61.341,-68.251,38413d04,A540E2,238,33975,473,,B789,N438AM,1733544354,CDG,MEX,AM4,AM,0,0,AMX004,AMX
67.459,-66.406,38417cb3,3C66C3,73,38996,492,,A359,D-AIVC,1733544356,YVR,MUC,LH477,LH,0,0,DLH477,DLH
67.734,-63.821,38416f19,3C66C2,76,38004,494,,A359,D-AIVB,1733544358,SEA,MUC,LH489,LH,0,0,DLH489,DLH
67.111,-59.167,384117a7,A2007C,71,34812,490,,B772,N228UA,1733544358,SFO,MUC,UA194,UA,0,0,UAL194,UAL
66.885,-51.635,38410286,4BB0E9,79,39000,507,,A359,TC-LGI,1733544359,LAX,IST,TK180,TK,0,0,THY12E,THY
67.861,-51.922,38411773,A21DC4,78,35000,513,,B77W,N2352U,1733544359,SFO,FRA,UA58,UA,0,0,UAL58,UAL
67.078,-55.108,38415974,485B45,89,38975,491,,B78X,PH-BKF,1733544360,PDX,AMS,KL616,KL,0,64,KLM616,KLM
67.689,-54.213,3841521d,A4C34C,69,37000,499,,A339,N406DX,1733544359,SEA,AMS,DL142,DL,0,0,DAL142,DAL
68.071,-53.68,38415ad3,3C64F3,91,36000,471,,A343,D-AIGS,1733544359,SEA,FRA,LH491,LH,0,64,DLH491,DLH
61.896,-51.052,384167ee,A33B23,257,32025,444,,B763,N307UP,1733544358,STN,SDF,5X238,5X,0,0,UPS238,UPS
67.019,-48.711,38411167,4BA949,86,33000,502,,B77W,TC-JJI,1733544359,SFO,IST,TK290,TK,0,0,THY4MS,THY
66.876,-45.941,3840d0ec,4CC27C,96,35000,484,,B752,TF-ISR,1733544360,SEA,KEF,FI680,FI,0,0,ICE680,ICE
68.017,-40.596,3840efbb,A1EDE9,94,35000,532,,B772,N223UA,1733544352,SFO,LHR,UA901,UA,0,0,UAL901,UAL
