latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
81.221,-117.614,37d00b78,3C670E,56,39000,491,,A359,D-AIXN,1730541900,HND,MUC,LH715,LH,0,0,DLH715,DLH
79.551,-112.533,37d00642,86E7BC,72,36996,487,,B789,JA873A,1730541900,HND,FRA,NH223,NH,0,0,ANA223,ANA
81.787,-107.036,37d00681,86E474,74,36996,493,,B789,JA865J,1730541903,NRT,FRA,JL407,JL,0,0,JAL407,JAL
80.037,-76.134,37cff2ad,869582,88,33004,484,,B77W,JA796A,1730541903,HND,LHR,NH211,NH,0,0,ANA211,ANA
82.115,-72.051,37cfeee2,867F68,87,35000,478,,B77W,JA731J,1730541905,HND,LHR,JL43,JL,0,0,JAL43,JAL
76.72,-71.129,37cfdc8a,406F72,99,39000,503,,B789,G-ZBKF,1730541904,HND,LHR,BA8,BA,0,-64,BAW8,BAW
80.031,-71.118,37cff3c4,86E778,91,38808,485,,B789,JA871A,1730541905,NRT,BRU,NH231,NH,0,0,ANA231,ANA
76.645,-62.822,37d05dbf,789247,12,35000,491,,A35K,B-LXO,1730541904,YYZ,HKG,CX829,CX,0,64,CPA829,CPA
79.967,-58.478,37cfeee8,873334,117,38992,486,,B789,JA933A,1730541903,HND,CDG,NH215,NH,0,0,ANA215,ANA
81.478,-46.627,37cfd76a,3965B0,112,35000,470,,B77W,F-GZNQ,1730541903,HND,CDG,AF281,AF,0,0,AFR281,AFR
71.792,-158.317,37cf6465,800463,136,35000,463,,B77W,VT-ALN,1730541911,DEL,YVR,AI185,AI,0,0,AIC185,AIC
74.214,-156.137,37d02e33,4B191F,21,33000,465,,B77W,HB-JNJ,1730541910,NRT,ZRH,LX161,LX,0,0,SWR161,SWR
69.14,-106.248,37d05d6c,80153C,26,31000,483,,B77L,VT-AEF,1730541912,SFO,BLR,AI176,AI,0,0,AIC176,AIC
71.211,-73.716,37cfcaca,8963E9,200,37996,506,,A388,A6-EOL,1730541914,DXB,YYZ,EK241,EK,0,0,UAE30Y,UAE
72.284,-49.534,37d06870,758525,34,35000,508,,A359,RP-C3501,1730541912,YYZ,MNL,PR119,PR,0,64,PAL119,PAL
75.311,-43.494,37d05d09,789246,14,36216,509,,A35K,B-LXN,1730541916,BOS,HKG,CX811,CX,0,0,CPA811,CPA
72.131,-26.523,37d052f5,780C74,36,31000,530,,B77W,B-2048,1730541916,JFK,CAN,CZ600,CZ,0,0,CSN600,CSN
75.462,-23.061,37cfbdf5,867FAC,149,35000,483,,B77W,JA733J,1730541915,HND,CDG,JL45,JL,0,0,JAL45,JAL
69.374,18.167,37d0c5a1,479C74,206,6250,119,,S92,LN-OQX,1730541915,TOS,,,,0,64,RESQ07,HMB
69.557,18.69,37d0caa9,4784DD,252,6750,146,,DH8A,LN-WIT,1730541914,TOS,SKN,WF847,WF,0,1728,WIF847,WIF
69.687,18.917,37d0ca11,45AC34,14,0,9,,A320,OY-KAT,1730541917,TOS,OSL,SK4411,SK,1,0,SAS64P,SAS
70.064,29.839,37d0d3cf,47808F,270,0,0,,DH8A,LN-WIG,1730541897,VDS,TOS,WF973,WF,1,0,WIF1DE,WIF
69.422,87.531,37d085dd,151E28,208,2050,147,,B738,RA-73256,1730541919,UFA,NSK,Y7912,Y7,0,64,TYA912,TYA
62.126,-173.037,37d04f5b,3965A9,52,33000,482,,B77W,F-GZNJ,1730541921,HND,CDG,AF163,AF,0,0,AFR163,AFR
64.133,-170.142,37d048e5,484415,46,35000,490,,B772,PH-BQL,1730541921,NRT,AMS,KL862,KL,0,0,KLM862,KLM
67.374,-165.385,37d03cc4,4851AE,25,37000,493,,B789,PH-BHC,1730541920,KIX,AMS,KL868,KL,0,-64,KLM868,KLM
63.165,-161.89,37cf9255,80153F,130,37000,470,,B77L,VT-AEG,1730541920,DEL,SFO,AI173,AI,0,0,AIC173,AIC
61.245,-158.365,37d0c357,AC4D43,268,34000,481,,B77L,N892FD,1730541921,ANC,PVG,FX5887,FX,0,0,FDX5887,FDX
61.317,-149.887,37d0c802,AD2EA1,135,10700,251,,B39M,N949AK,1730541923,ANC,SEA,AS172,AS,0,2368,ASA172,ASA
65.427,-147.441,37d0c93a,,13,24000,269,,BE20,,1730541923,,,,,0,0,BE20,
62.891,-143.001,37d0bfda,A99262,133,33000,444,,B39M,N716AL,1730541921,FAI,SEA,AS210,AS,0,0,ASA210,ASA
62.937,-142.141,37d0c095,A08E1E,131,34975,454,,BCS1,N135DQ,1730541921,FAI,SEA,DL2408,DL,0,-64,DAL2408,DAL
62.443,-140.956,37d086f2,A76FE9,323,36000,460,,B738,N579AS,1730541922,SEA,FAI,AS223,AS,0,0,ASA223,ASA
68.215,-132.489,37d053f1,781EBB,297,30000,468,,B77L,B-222V,1730541921,ORD,PVG,CK228,CK,0,0,CKK228,CKK
63.134,-122.362,37d08b58,71C046,96,33000,495,,B77L,HL8046,1730541922,ANC,JFK,KE249,KE,0,0,KAL249,KAL
64.166,-121.24,37d01187,840DF8,106,37000,503,,A35K,JA03WJ,1730541922,HND,JFK,JL6,JL,0,0,JAL6,JAL
61.49,-116.93,37cfecc1,71C382,110,39000,482,,A359,HL8382,1730541924,ICN,JFK,OZ222,OZ,0,0,AAR222,AAR
64.308,-90.71,37cfa2ee,896450,203,36000,498,,B77W,A6-EQA,1730541922,DXB,DFW,EK221,EK,0,256,UAE221,UAE
63.472,-58.254,37d05aec,4078B8,92,41000,511,,A35K,G-XWBE,1730541923,YVR,LHR,BA84,BA,0,0,BAW88C,BAW
66.331,-51.27,37d0c22f,459E4D,11,20575,291,,DH8B,OY-GRM,1730541924,GOH,SFJ,GL502,GL,0,-2176,GRL502,GRL
62.647,-44.389,37d0262f,4BB144,78,33000,533,,B77W,TC-LJD,1730541925,LAX,IST,TK10,TK,0,0,THY10,THY
62.742,-43.459,37d02ff3,4B191B,79,35975,531,,B77W,HB-JNF,1730541924,SFO,ZRH,LX39,LX,0,64,SWR39,SWR
63.055,-39.601,37d02a43,4B191C,73,35000,550,,B77W,HB-JNG,1730541924,LAX,ZRH,LX41,LX,0,0,SWR41G,SWR
62.585,-34.875,37d07654,AC5C1F,282,32000,392,,B77L,N896FD,1730541924,LGG,OAK,FX9083,FX,0,0,FDX9083,FDX
68.183,-32.473,37d0633f,789201,46,37000,570,,A359,B-LRT,1730541926,JFK,HKG,CX843,CX,0,0,CPA843,CPA
63.039,-31.963,37d01fb6,39C494,92,41000,550,,A359,F-HREU,1730541926,LAX,ORY,BF731,BF,0,-64,FBU76X,FBU
62.24,-31.81,37d0458d,C079D5,105,37000,532,,B789,C-GUDO,1730541924,YYC,LHR,WS18,WS,0,-64,WJA18,WJA
64.01,-30.856,37d026a3,4BB192,93,38000,545,,B789,TC-LLR,1730541926,SFO,IST,TK80,TK,0,0,THY9WC,THY
62.266,-27.843,37d0370e,06A066,75,35000,562,,B77L,A7-BBA,1730541926,DFW,DOH,QR732,QR,0,0,QTR7A,QTR
63.972,-22.592,37d0cad6,,112,0,1,,GLEX,,1730541926,,,,,1,0,GLEX,
63.78,-22.465,37d08cea,4075E0,290,3650,243,,A21N,G-UZMB,1730541925,MAN,KEF,U22259,U2,0,-960,EZY18QY,EZY
64.736,-21.034,37d0c5f2,4CC4D1,226,16600,309,,DH8D,TF-FXI,1730541925,AEY,RKV,FI31,FI,0,-1792,ICE31R,ICE
63.046,-19.242,37cff12d,4ACA64,93,39000,562,,A359,SE-RSD,1730541926,LAX,CPH,SK932,SK,0,64,SAS932,SAS
63.87,-18.575,37d02264,4BB186,99,37000,560,,B789,TC-LLF,1730541924,IAH,IST,TK34,TK,0,0,THY2AY,THY
62.042,-17.069,37d05cba,06A0E4,88,37000,578,,A359,A7-AME,1730541925,JFK,DOH,QR706,QR,0,0,QTR706,QTR
62.046,-16.413,37d0c0de,4CC52E,127,35000,514,,B39M,TF-ICB,1730541925,KEF,MAN,FI440,FI,0,0,ICE28T,ICE
62.064,-15.713,37d0459a,48AE01,89,39000,563,,B788,SP-LRB,1730541925,ORD,WAW,LO4,LO,0,-64,LOT4,LOT
66.245,-15.637,37d02abb,4BB0E9,115,39000,536,,A359,TC-LGI,1730541927,SEA,IST,TK204,TK,0,0,THY8JK,THY
64.629,-15.36,37d00426,47880D,102,39000,526,,A333,LN-RKT,1730541926,SFO,CPH,SK936,SK,0,0,SAS936,SAS
62.275,-15.21,37d09412,407536,294,36000,361,,A20N,G-TTNF,1730541925,LHR,KEF,BA894,BA,0,0,BAW94LA,BAW
61.341,-14.957,37d05bc2,4BB0E5,84,40000,563,,A359,TC-LGE,1730541925,EWR,IST,TK30,TK,0,0,THY4YT,THY
61.669,-14.611,37d057f5,4BA94F,92,35000,574,,B77W,TC-JJO,1730541925,JFK,IST,TK12,TK,0,0,THY12,THY
62.043,-13.034,37d023f0,4BB193,91,39000,563,,B789,TC-LLS,1730541925,DFW,IST,TK192,TK,0,-64,THY5YR,THY
64.037,-11.226,37d052f2,8004DB,93,35000,577,,B77L,VT-ALG,1730541924,YYZ,DEL,AI190,AI,0,0,AIC190,AIC
63.053,-10.636,37d006bf,3C65AE,100,39000,571,,A388,D-AIMN,1730541925,LAX,MUC,LH453,LH,0,0,DLH453,DLH
62.013,-10.298,37d04e9e,A451CB,93,35025,558,,B763,N378CX,1730541927,EWR,RZE,M6461,M6,0,0,AJT461,AJT
64.908,-7.881,37d04ffa,4BA952,326,32004,370,,B77W,TC-JJR,1730541907,IST,SFO,TK289,TK,0,0,THY73G,THY
64.134,-7.422,37d04f30,4BB0F3,309,36000,388,,A359,TC-LGS,1730541927,IST,LAX,TK179,TK,0,0,THY8MT,THY
62.387,-6.47,37cffae3,3C6703,111,41000,561,,A359,D-AIXC,1730541928,SAN,MUC,LH467,LH,0,0,DLH2P,DLH
61.464,5.781,37d0ca62,478D83,14,19000,300,,DH8D,LN-WDR,1730541926,BGO,KSU,WF568,WF,0,64,WIF9VK,WIF
61.417,6.875,37d0d150,478092,350,12000,217,,DH8A,LN-WIJ,1730541925,HOV,OSL,WF151,WF,0,0,WIF1DK,WIF
61.837,7.988,37d0c61c,47A1EF,206,34000,444,,B738,LN-ENS,1730541926,TRD,LPA,DY1770,DY,0,0,NOZ77N,NOZ
62.334,9.178,37d0c18d,478F0E,44,25000,328,,DH8D,LN-WDM,1730541925,BGO,TRD,WF1364,WF,0,-64,WIF47H,WIF
63.164,9.964,37d0379f,461F08,105,39000,527,,A333,OH-LTO,1730541925,JFK,HEL,AY16,AY,0,-64,FIN16,FIN
63.201,10.733,37d0cdee,4794F2,182,12150,379,,B738,LN-NIG,1730541926,TRD,OSL,DY757,DY,0,2432,NOZ6MH,NOZ
62.971,11.707,37d0c74d,47851A,222,11000,251,,PA31,LN-RVK,1730541921,,,,,0,0,LNRVK,
