latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
83.76,-44.395,37742f14,80153B,32,33000,507,,B77L,VT-AEI,1728428645,SFO,DEL,AI174,AI,0,0,AIC174,AIC
80.037,-139.379,37740bcb,86E430,26,37000,482,,B789,JA863J,1728428651,HND,LHR,JL41,JL,0,0,JAL41,JAL
80.027,-71.318,3773c425,86EEC2,93,39000,490,,B789,JA892A,1728428654,HND,MUC,NH217,NH,0,0,ANA217,ANA
79.159,-48.306,3773aea8,461F5A,91,39000,514,,A359,OH-LWS,1728428654,NRT,HEL,AY74,AY,0,0,FIN74,FIN
76.294,-41.9,377382f1,394A07,121,35004,506,,B77W,F-GSQH,1728428651,HND,CDG,AF293,AF,0,0,AFR293,AFR
79.007,-40.21,377368aa,461F59,99,37000,517,,A359,OH-LWR,1728428651,ICN,HEL,AY42,AY,0,0,FIN42,FIN
78.932,-36.537,37738a16,461F52,97,39000,520,,A359,OH-LWK,1728428651,KIX,HEL,AY68,AY,0,0,FIN68,FIN
78.175,-12.43,377458bd,800583,82,33000,494,,B77W,VT-ALT,1728428651,ORD,DEL,AI126,AI,0,0,AIC126,AIC
77.379,-2.531,37736758,461F54,122,39000,518,,A359,OH-LWM,1728428651,HND,HEL,AY62,AY,0,0,FIN62,FIN
76.588,-6.253,37746091,800584,88,33000,482,,B77W,VT-ALU,1728428654,YVR,DEL,AI186,AI,0,0,AIC186,AIC
71.409,-177.433,37741603,781FC4,253,34000,464,,B77L,B-223S,1728428657,ORD,PVG,CA1046,CA,0,0,CAO1046,CAO
70.175,-148.544,377577f6,A89A67,194,1900,146,,BE20,N6531N,1728428658,SCC,,,,0,1600,N6531N,
70.463,-147.172,377453b9,71C042,238,32000,487,,B77W,HL8042,1728428657,BOS,ICN,KE92,KE,0,0,KAL092,KAL
70.537,-140.549,37745acb,71BE32,256,32000,497,,B748,HL7632,1728428660,JFK,ICN,KE82,KE,0,0,KAL082,KAL
70.486,-140.133,377455ef,71C361,273,36000,492,,A359,HL8361,1728428660,JFK,ICN,OZ221,OZ,0,0,AAR221,AAR
69.56,-126.186,377468ba,840A64,288,36000,450,,A35K,JA02WJ,1728428660,JFK,HND,JL5,JL,0,0,JAL5,JAL
72.121,-124.607,377477c7,8695C6,275,32000,496,,B77W,JA798A,1728428658,JFK,HND,NH109,NH,0,0,ANA109,ANA
71.135,-121.381,377479c0,71C347,287,32000,483,,B77W,HL8347,1728428660,IAD,ICN,KE94,KE,0,0,KAL094,KAL
70.067,-96.979,3774feb1,,46,38975,530,,GLEX,,1728428660,,,,,0,0,GLEX,
69.326,-60,3774bedb,780205,359,31000,528,,B77W,B-KPE,1728428659,JFK,HKG,CX831,CX,0,0,CPA831,CPA
74.497,-21.244,37737dac,87304A,145,36975,520,,B789,JA928A,1728428662,HND,FRA,NH203,NH,0,0,ANA203,ANA
68.669,-11.342,3774600a,847517,142,35000,526,,B748,JA17KZ,1728428660,ANC,AMS,KZ4,KZ,0,0,NCA004,NCA
75.32,26.596,377433ce,800463,115,33000,457,,B77W,VT-ALN,1728428664,YYZ,DEL,AI188,AI,0,0,AIC188,AIC
69.165,87.063,3774e990,151E28,113,3525,183,,B738,RA-73256,1728428654,UFA,NSK,Y7912,Y7,0,0,TYA912,TYA
68.178,-166.192,37757951,A4CE2A,131,9400,180,,C408,N409BA,1728428669,,,,,0,0,BRG1166,BRG
61.557,-170.925,3773f711,A254DD,224,36000,480,,B789,N24979,1728428666,EWR,NRT,UA79,UA,0,-64,UAL79,UAL
65.983,-166.943,377573e1,,237,1200,160,,,,1728428643,SHH,,8E701,8E,0,0,BRG701,
61.436,-164.101,3775340e,A9DC52,120,3500,130,,C207,N7340U,1728428645,BET,,,,0,0,N7340U,
61.985,-163.658,37754b43,ADEB97,154,700,120,,C207,N9962M,1728428669,KSM,,,,0,0,N9962M,
64.367,-163.397,37756bd9,AA3B92,101,11600,175,,C208,N759BA,1728428666,OME,SMK,8E842,8E,0,0,BRG842,BRG
62.77,-163.147,377575f3,A4B155,94,24100,239,,C130,N401LC,1728428667,EMK,ANC,L2401,L2,0,1216,LYC401,LYC
61.726,-163.143,37748d04,A9EC69,335,900,110,,C207,N7389U,1728428669,,,,,0,0,N7389U,
62.053,-162.76,377533ca,A4DB69,159,1800,170,,PA31,N41189,1728428643,KSM,,,,0,0,N41189,
66.871,-162.67,3775652b,A80522,181,800,104,,C208,N616BA,1728428667,WTK,OTZ,8E682,8E,0,-384,BRG682,BRG
66.892,-162.604,37755d9d,ABE8F2,196,0,0,,C208,N867BA,1728428636,PHO,OTZ,8E662,8E,1,0,BRG662,BRG
64.386,-162.458,377565bc,A759A8,96,7575,177,,C208,N573BA,1728428666,OME,UNK,8E812,8E,0,0,BRG812,BRG
66.913,-161.989,3775006c,,271,2600,160,,,,1728428643,KVL,,7S48,7S,0,0,RYA48,
61.767,-161.336,3774f440,AD66C6,271,300,100,,C172,N9626H,1728428669,ANI,,,,0,0,N9626H,
66.218,-161.099,377557db,AAA5E2,212,0,84,,PA12,N7853H,1728428668,OTZ,,,,1,64,N7853H,
61.467,-158.856,377574b1,A07DB7,254,2000,110,,C207,N1301L,1728428643,,,,,0,0,N1301L,
63.397,-158.839,3773e67c,781C2D,105,39000,507,,A359,B-325J,1728428666,TFU,YVR,3U3859,3U,0,-64,CSC3859,CSC
61.243,-158.625,3774517b,868078,268,32000,485,,B77W,JA739J,1728428668,ORD,HND,JL9,JL,0,0,JAL9,JAL
66.499,-154.643,37742718,86E79A,250,38000,490,,B789,JA872A,1728428668,IAD,HND,NH101,NH,0,-64,ANA101,ANA
