latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
82.139,-169.985,3696f642,789247,260,36000,484,,A35K,B-LXO,1723429142,YYZ,HKG,CX825,CX,0,0,CPA825,CPA
79.093,-158.977,3696d3c6,780A61,272,34000,498,,B77W,B-KQM,1723429138,JFK,HKG,CX831,CX,0,0,CPA831,CPA
77.242,-4.021,3696bdab,80153F,87,33000,492,,B77L,VT-AEG,1723429146,SFO,DEL,AI174,AI,0,0,AIC174,AIC
69.45,-155.056,3697d753,A6A6B7,163,36975,449,,B738,N528AS,1723429153,BRW,ANC,AS50,AS,0,0,ASA50,ASA
70.194,-148.476,3697df7f,A203CA,45,0,16,,RS21,N229PW,1723429153,,,,,1,0,N229PW,
69.509,-88.307,36977524,3C656B,50,39000,422,,A333,D-AIKK,1723429154,YYC,FRA,4Y689,4Y,0,0,OCN689,OCN
69.997,-59.866,36970b73,4BB196,76,37000,474,,B789,TC-LLV,1723429157,SFO,IST,TK290,TK,0,-64,THY4MS,THY
72.783,-36.816,369733c7,4843F2,90,37000,500,,B772,PH-BQO,1723429154,YYC,AMS,KL678,KL,0,0,KLM120,KLM
73.636,-29.697,36971585,C02EE9,115,37000,510,,B789,C-FRTW,1723429150,YVR,FRA,AC838,AC,0,0,ACA838,ACA
74.492,-20.957,36961d35,86EB36,151,39000,496,,B789,JA882J,1723429134,HND,LHR,JL41,JL,0,64,JAL41,JAL
69.453,113.795,36973dd2,151DB3,89,35000,528,,B77W,RA-73139,1723429158,SVO,PKC,SU1738,SU,0,0,AFL1738,AFL
69.871,124.075,369732b5,151E4C,87,35000,526,,B773,RA-73292,1723429154,SVO,GDX,SU6291,SU,0,0,SDM6291,SDM
61.335,-175.158,36969c3b,71C347,231,34000,482,,B77W,HL8347,1723429162,BOS,ICN,KE92,KE,0,0,KAL092,KAL
61.47,-174.807,36969ae2,71BE28,231,38000,476,,A388,HL7628,1723429166,JFK,ICN,KE82,KE,0,0,KAL082,KAL
64.371,-172.166,3696c4f1,7802FE,89,35000,500,,B744,B-2423,1723429166,SZX,ANC,O3153,O3,0,0,CSS153,CSS
64.358,-164.152,3697d666,A72841,106,11300,204,,DC3,N560PT,1723429162,OME,ANC,DAZ144,DA,0,128,DAZ144,
67.598,-164.133,3697e3cf,A8FD41,113,1500,170,,C208,N679BA,1723429142,KVL,,8E2682,8E,0,0,BRG2682,BRG
64.58,-163.464,3696fa55,781F00,263,34000,455,,B77L,B-223F,1723429164,ORD,PVG,CK228,CK,0,0,CKK228,CKK
61.917,-163.114,3697d30e,A81992,335,1000,120,,C207,N6207H,1723429142,BET,,,,0,0,N6207H,
61.471,-162.858,3697d7df,A697DE,136,800,90,,GA8,N524AV,1723429146,MOU,,,,0,0,N524AV,
66.887,-162.586,3697e638,A822D6,101,0,24,,E75L,N623QX,1723429165,OTZ,ANC,AS2100,AS,1,0,QXE2100,ASA
66.657,-162.274,3697e269,A4CE2A,145,3825,191,,C408,N409BA,1723429164,OTZ,,8E900,8E,0,0,BRG900,BRG
63.95,-161.697,3697dafa,A697DB,108,35000,482,,B738,N524AS,1723429163,OME,ANC,AS155,AS,0,0,ASA155,ASA
61.745,-161.376,3697d764,A9DC52,89,1500,130,,C207,N7340U,1723429146,KSM,,,,0,0,N7340U,
64.288,-160.964,3696dafc,8695A4,255,34000,458,,B77W,JA797A,1723429163,JFK,HND,NH109,NH,0,0,ANA109,ANA
66.082,-160.807,36979b54,AD5637,231,2375,103,,UH1,N959BH,1723429165,,,,,0,-256,N959BH,BRG
64.802,-160.099,3697cca4,AA3B92,89,9000,180,,C208,N759BA,1723429158,OME,FAI,8E940,8E,0,0,BRG940,BRG
61.253,-155.87,3697d33d,899121,267,31000,440,,B77L,B-16781,1723429163,ANC,TPE,BR697,BR,0,0,EVA697,EVA
64.907,-153.905,36970bf1,846DEF,263,38000,478,,B748,JA15KZ,1723429165,ORD,NRT,KZ141,KZ,0,0,NCA141,NCA
61.285,-153.318,3697b127,780231,269,33200,463,,B748,B-LJA,1723429164,ANC,HKG,CX97,CX,0,2112,CPA097,CPA
61.914,-152.675,3697ccdf,A27059,274,9425,62,,C206,N2561X,1723429146,WOW,,,,0,256,N2561X,
61.962,-152.308,36973bc9,78103C,304,31975,456,,B77W,B-7869,1723429164,LAX,PEK,CA988,CA,0,0,CCA988,CCA
61.935,-151.94,3697c51f,A814E1,271,3200,100,,DHC2,N62LC,1723429086,ANC,,,,0,0,N62LC,
61.803,-150.666,3697e2ff,A6CD5A,102,725,103,,,N5374H,1723429163,,,,,0,192,N5374H,
62.639,-150.5,3697b505,A4D51D,178,27025,319,,C130,N410LC,1723429163,,,L2410,L2,0,64,LYC410,LYC
61.254,-150.133,3697cf92,A5A24F,89,2125,213,,SB20,N462PA,1723429163,AKN,ANC,VC1506,VC,0,-704,SRY1506,
61.409,-150.069,3697d510,A6308E,309,1225,77,,C152,N49827,1723429163,MRI,,,,0,-192,N49827,
61.582,-149.692,3697cf6b,A682B3,263,1550,93,,C172,N51883,1723429165,MRI,,,,0,256,N51883,
62.57,-149.249,3697d015,,194,25075,264,,BE20,,1723429163,,,,,0,-64,BE20,
64.552,-149.063,3697e4b9,A4ED9F,180,675,2,,C172,N4166L,1723429165,,,,,0,0,N4166L,
62.562,-144.417,3697b2ad,A5CDFD,230,4400,129,,C208,N473TW,1723429163,FAI,,,,0,0,N473TW,FDY
63.953,-137.746,36973866,789216,295,36000,416,,A35K,B-LXD,1723429165,ORD,HKG,CX801,CX,0,0,CPA801,CPA
63.325,-134.947,3697320f,A1242D,297,36000,398,,B38M,N17289,1723429165,ORD,FAI,UA2023,UA,0,0,UAL2023,UAL
62.301,-120.83,36979950,89649F,2,30000,488,,B77W,A6-EQG,1723429165,SEA,DXB,EK230,EK,0,64,UAE93Q,UAE
64.579,-122.265,369789ab,A57AD0,80,33000,562,,B744,N452PA,1723429166,ANC,ORD,5Y8198,5Y,0,0,GTI8198,GTI
66.157,-114.796,36975d2c,781F4C,314,32000,453,,B77L,B-223N,1723429164,ORD,SZX,CZ2548,CZ,0,0,CSG2548,CSG
62.467,-114.428,3697d3de,C03A20,298,0,15,,DHC6,C-FWAH,1723429165,YZF,,,,1,0,ADSB1234,WEW
64.766,-104.925,36978534,06A1C0,33,31000,500,,B77W,A7-BEJ,1723429164,SEA,DOH,QR720,QR,0,0,QTR98P,QTR
61.959,-99.341,3697538b,06A124,34,35000,500,,A35K,A7-ANH,1723429156,LAX,DOH,QR742,QR,0,0,QTR742,QTR
65.144,-88.416,36976799,4CC268,63,37000,461,,B752,TF-FIC,1723429147,SEA,KEF,FI680,FI,0,0,ICE680,ICE
64.706,-91.286,36977325,4CC2A7,61,35000,465,,B752,TF-FIP,1723429169,YVR,KEF,FI696,FI,0,0,ICE50G,ICE
64.255,-89.848,3697627f,4CC2A3,59,36650,463,,B752,TF-FIN,1723429169,PDX,KEF,FI664,FI,0,576,ICE664,ICE
62.285,-81.907,369769d6,C02EC7,86,37000,505,,B789,C-FRSO,1723429146,YVR,DUB,AC918,AC,0,0,ACA918,ACA
61.455,-77.803,36975cc5,400771,93,37000,492,,B772,G-VIIT,1723429162,YVR,LGW,BA2278,BA,0,0,BAW2278,BAW
63.76,-68.564,36977bd4,,135,0,65,,BE20,,1723429169,,,,,1,0,BE20,
63.661,-67.103,3697e023,,93,23525,369,,F2TH,,1723429169,,,,,0,2496,F2TH,
61.767,-54.253,36977144,4CC553,56,36975,470,,A20N,TF-PPB,1723429162,YHM,KEF,OG202,OG,0,0,FPY906,FPY
64.669,-33.828,36976dfd,0D848E,230,34000,497,,A346,YV3545,1723429162,VKO,HAV,V0495,V0,0,0,VCV495,VCV
63.787,-21.732,3697dea3,471F03,111,13225,345,,A321,HA-LTJ,1723429168,KEF,WAW,W61540,W6,0,2752,WZZ417N,WZZ
61.245,-14.323,36973018,478F5C,67,39025,496,,A333,LN-RKM,1723429166,EWR,ARN,SK904,SK,0,0,SAS904,SAS
61.643,-12.201,36973193,A0A91E,70,37000,542,,B752,N14120,1723429170,EWR,ARN,UA68,UA,0,0,UAL68,UAL
64.531,-11.472,3696e8b9,3C6563,128,40000,472,,A333,D-AIKC,1723429169,YYC,FRA,4Y734,4Y,0,0,OCN734,OCN
61.237,-10.788,3697c370,34644B,121,33000,429,,A21N,EC-NGP,1723429165,KEF,MAD,IB3661,IB,0,0,IBS3661,IBS
62.306,-6.593,3697c1db,4CC574,109,37000,480,,B38M,TF-ICG,1723429168,KEF,CPH,FI202,FI,0,-64,ICE202,ICE
65.722,-6.403,3695efed,86EAEA,140,39000,498,,B789,JA880A,1723429162,HND,MUC,NH217,NH,0,0,ANA217,ANA
63.291,-5.168,36968a5d,,131,45000,484,,GLF5,,1723429167,,,,,0,0,GLF5,
62.658,13.898,36979db0,4CC52D,109,37025,504,,B38M,TF-ICO,1723429167,KEF,HEL,FI344,FI,0,-128,ICE344,ICE
68.034,16.647,36959c03,461F50,146,41000,504,,A359,OH-LWI,1723429169,KIX,HEL,AY68,AY,0,0,FIN68,FIN
66.994,18.413,3695c637,461F52,147,39000,504,,A359,OH-LWK,1723429167,NRT,HEL,AY74,AY,0,0,FIN74,FIN
61.354,23.548,3697e2b1,502D58,176,4100,176,,BCS3,YL-ABG,1723429168,TMP,RIX,BT358,BT,0,1600,BTI35T,BTI
61.446,25.977,3696df8e,781003,233,35975,506,,B789,B-7839,1723429166,PEK,BRU,HU491,HU,0,-64,CHH491,CHH
63.003,29.823,3696dd81,780E2E,256,36000,488,,A333,B-8015,1723429164,PEK,MAN,HU753,HU,0,0,CHH753,CHH
63.256,31.689,3696b4b3,781942,240,37975,510,,B789,B-20EQ,1723429168,PVG,MAN,HO1661,HO,0,-64,DKH1661,DKH
63.458,34.67,3696e725,781555,260,36000,488,,A333,B-303C,1723429167,PEK,EDI,HU407,HU,0,0,CHH407,CHH
63.785,35.391,3696bac8,78158E,258,35975,488,,B789,B-207U,1723429166,PVG,BRU,HU7921,HU,0,0,CHH7921,CHH
61.846,44.793,3696b42c,7805AA,276,34000,474,,B77L,B-2075,1723429167,CAN,STN,CZ2529,CZ,0,0,CSG2529,CSG
63.207,46.281,3697bb4e,155BEE,28,33000,423,,SU95,RA-89070,1723429170,DME,NYM,YC173,YC,0,0,LLM173,LLM
63.641,51.651,3696e89a,781FC3,273,34000,492,,B77L,B-223T,1723429168,PVG,LGG,CAO8421,CA,0,0,CAO8421,CAO
66.018,53.44,3697a63f,155BFE,80,35000,423,,SU95,RA-89086,1723429168,LED,NUX,YC846,YC,0,64,LLM846,LLM
64.11,55.303,3697b039,151FDC,57,34975,433,,A320,RA-73692,1723429169,DME,SLY,YC32,YC,0,64,LLM32,LLM
62.455,56.945,3697928c,151DEC,267,34025,463,,A320,RA-73196,1723429167,KJA,LED,SU6574,SU,0,0,SDM6574,SDM
62.785,60.064,36972d34,8004DC,337,34000,467,,B77L,VT-ALH,1723429173,DEL,EWR,AI105,AI,0,0,AIC105,AIC
62.681,60.157,3696664b,8004DE,157,35000,476,,B77W,VT-ALP,1723429173,YVR,DEL,AI186,AI,0,0,AIC186,AIC
65.628,61.711,36979bab,155BDA,61,33000,398,,SU95,RA-89050,1723429172,OSF,,4G415,4G,0,0,GZP415,GZP
65.95,66.201,3697a5c0,151E28,14,35000,429,,B738,RA-73256,1723429173,UFA,,Y74703,Y7,0,0,TYA4703,TYA
65.599,69.59,36978dc8,15201D,80,35025,416,,A320,RA-73757,1723429172,SVO,NUX,SU1522,SU,0,0,AFL1522,AFL
62.793,70.004,3697b4ce,151F17,38,37000,444,,B738,RA-73495,1723429173,UFA,NUX,UT185,UT,0,0,UTA185,UTA
66.83,71.396,36978f2d,151DB9,75,37050,425,,B738,RA-73145,1723429173,,,UT6435,UT,0,0,UTA6435,UTA
61.262,72.315,3697e700,151D7E,274,15200,364,,B738,RA-73086,1723429171,SGC,VKO,UT248,UT,0,2688,UTA248,UTA
65.385,88.723,3697ac5b,151E30,274,34000,445,,B738,RA-73264,1723429174,MJZ,VKO,6R597,6R,0,0,DRU597,DRU
64.387,93.766,3697902c,151D9F,274,34000,431,,B738,RA-73119,1723429170,YKS,SVO,SU1753,SU,0,0,AFL1753,AFL
61.427,95.437,36975a9d,151DC4,94,37000,491,,A359,RA-73156,1723429174,SVO,VVO,SU1708,SU,0,0,AFL1708,AFL
62.587,108.279,36976d62,151E3E,300,34000,487,,B77W,RA-73278,1723429173,VVO,SVO,SU6252,SU,0,0,SDM6252,SDM
62.078,109.501,3697da94,151ED0,255,34350,440,,A320,RA-73424,1723429173,MJZ,OVB,S75242,S7,0,1152,SBI5242,SBI
67.215,116.299,369729c7,151D93,101,37000,472,,B738,RA-73107,1723429170,SVO,YKS,SU1750,SU,0,0,AFL1750,AFL
63.601,120.584,3697827c,151EEE,73,36975,472,,A20N,RA-73454,1723429170,OVB,PWE,S75283,S7,0,0,SBI5283,SBI
63.32,125.722,3697d802,151EF2,305,35025,348,,A20N,RA-73458,1723429170,YKS,DME,S73006,S7,0,320,SBI3006,SBI
61.716,135.287,369790db,151EDB,280,36000,417,,A20N,RA-73435,1723429170,PKC,OVB,S75250,S7,0,-64,SBI5250,SBI
62.433,146.506,3697ac64,151DB4,316,34000,462,,B77W,RA-73140,1723429166,PKC,SVO,SU1731,SU,0,0,AFL1731,AFL
58.099,-178.361,3696c1dc,781E95,247,34000,452,,B77L,B-222S,1723429174,ORD,PVG,CA1012,CA,0,0,CAO1012,CAO
60.633,-177.037,3696c489,899137,232,34000,486,,B77L,B-16786,1723429166,ORD,TPE,BR633,BR,0,0,EVA633,EVA
