latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
89.998,161.119,36f8cec4,789247,6,35000,510,,A35K,B-LXO,1725588791,YYZ,HKG,CX825,CX,0,0,CPA825,CPA
76.773,-95.196,36f9af36,C06B75,206,22025,277,,AT72,C-GOSA,1725589352,YEU,YCB,SUT7093,SU,0,0,SUT7093,SUT
80.643,58.297,36f89aff,780201,84,33000,531,,B77W,B-KPA,1725589352,JFK,HKG,CX831,CX,0,0,CPA831,CPA
69.882,-162.38,36f9ac8c,A57B33,237,2700,170,,C208,N452T,1725589320,BRW,AIN,,,0,0,N452T,WRF
70.473,-150.993,36f9c493,A4C8D2,115,18675,376,,B734,N407YK,1725589363,BRW,SCC,NC760,NC,0,-2496,NAC760,NAC
68.628,-148.819,36f9c3e2,A7E151,185,35000,436,,B737,N607AS,1725589363,SCC,ANC,AS87,AS,0,-64,ASA87,ASA
73.408,-93.213,36f8fc66,8004DA,48,33000,474,,B77L,VT-ALF,1725589364,SFO,DEL,AI174,AI,0,0,AIC174,AIC
69.76,-69.803,36f8ffb8,AB0A9D,82,35000,439,,A333,N810NW,1725589364,PDX,AMS,DL178,DL,0,0,DAL178,DAL
71.067,-54.912,36f8e2dc,A4D483,90,37000,482,,A339,N410DZ,1725589367,SEA,AMS,DL142,DL,0,0,DAL142,DAL
75.042,-52.551,36f90f3b,78926B,12,35000,516,,A35K,B-LXR,1725589364,ORD,HKG,CX801,CX,0,0,CPA801,CPA
73.315,-18.784,36f7e99b,86E4DA,150,37000,490,,B789,JA868J,1725589360,HND,LHR,JL41,JL,0,0,JAL41,JAL
68.544,87.456,36f98ccf,151E23,355,23675,323,,B738,RA-73251,1725589368,KJA,NSK,Y7207,Y7,0,0,TYA207,TYA
69.09,91.73,36f97543,151D90,279,34025,406,,B738,RA-73104,1725589369,YKS,SVO,SU1753,SU,0,64,AFL1753,AFL
64.045,-165.336,36f8669d,7802FE,99,35000,483,,B744,B-2423,1725589373,SZX,ANC,O3153,O3,0,0,CSS153,CSS
62.497,-164.906,36f9af9d,A4005F,306,400,110,,PA31,N357SA,1725589304,BET,,,,0,0,N357SA,
61.32,-164.905,36f9b5fa,ACEBBE,289,2075,140,,C208,N9310F,1725589373,BET,EMK,,,0,0,N9310F,
61.945,-163.25,36f9c1d6,ACAE76,180,2100,110,,GA8,N916RK,1725589340,KSM,,,,0,0,N916RK,
63.163,-162.74,36f9c896,,42,1500,90,,,,1725589372,,,7S789,7S,0,0,RYA789,
61.465,-161.983,36f9c6b7,,179,1200,90,,,,1725589304,MLL,,,,0,0,REN6AC,
63.856,-160.713,36f9b26a,A6B07E,109,35000,463,,B738,N530AS,1725589375,OME,ANC,AS155,AS,0,0,ASA155,ASA
63.37,-158.803,36f9b36b,AA77ED,114,31000,271,,BE20,N774AK,1725589374,OME,ANC,,,0,0,LN774AK,BRG
62.421,-158.082,36f9a721,A25B6C,218,479,165,,DC6,N251CE,1725589372,,,,,0,0,N251CE,VTS
66.989,-155.715,36f8bbd8,781273,270,36000,477,,B744,B-1340,1725589375,ORD,NKG,Y87452,Y8,0,0,YZR7452,YZR
63.494,-153.217,36f995cc,A81DBC,141,35025,457,,B737,N622AS,1725589374,,,,,0,-64,AS9691,ASA
64.337,-151.694,36f9aab7,A735D7,165,39000,449,,B738,N564AS,1725589374,BRW,ANC,AS50,AS,0,0,ASA50,ASA
64.789,-150.727,36f9bb06,A214ED,271,6500,170,,C208,N233PC,1725589372,FAI,,,,0,0,N233PC,
61.574,-150.397,36f9bde2,AC71D2,201,2900,97,,C172,N9002H,1725589374,MRI,,,,0,-64,N9002H,
63.777,-150.268,36f9a448,AABFB3,182,25000,331,,DH8D,N792CP,1725589374,UUK,ANC,,,0,-64,CON252,CON
61.824,-150.126,36f9c2e8,A62273,163,1775,115,,C185,N4948Q,1725589374,,,,,0,0,N4948Q,
61.325,-150.064,36f9bf3b,A46A30,136,1700,112,,AS50,N384AK,1725589374,,,,,0,0,N384AK,
63.544,-150.063,36f8757b,A8BE0A,250,7300,160,,PA31,N6620L,1725589340,MCL,,,,0,0,N6620L,
61.533,-149.964,36f9be38,ADA01C,3,2900,111,,C172,N97705,1725589372,MRI,,,,0,0,N97705,
64.844,-149.626,36f9b932,AD9A53,91,6425,163,,C208,N976E,1725589372,,,,,0,-320,N976E,WRF
61.24,-149.545,36f9c4a0,AD3C1F,100,12925,335,,B39M,N952AK,1725589375,ANC,SEA,AS116,AS,0,3008,ASA116,ASA
65.13,-149.21,36f9c4a7,AB4A09,292,6500,180,,C208,N8264,1725589364,FAI,,,,0,0,N8264,WRF
