latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
87.906,-153.896,37118f7c,461F55,14,39000,508,,A359,OH-LWN,1726175024,HND,HEL,AY62,AY,0,0,FIN62,FIN
89.832,-31.928,3711cec9,789245,238,37000,488,,A35K,B-LXM,1726173736,JFK,HKG,CX841,CX,0,0,CPA841,CPA
77.688,-165.94,371226cd,461F54,184,36000,521,,A359,OH-LWM,1726174924,,,,,0,0,FIN61,FIN
78.477,-165.676,3711d194,461F5A,4,39000,508,,A359,OH-LWS,1726175036,NRT,HEL,AY74,AY,0,0,FIN74,FIN
79.544,-123.925,37119916,3965A0,43,35000,457,,B77W,F-GZNA,1726175044,HND,CDG,AF293,AF,0,0,AFR293,AFR
78.976,-120.498,3711a493,86EEA0,75,37000,505,,B789,JA891A,1726175036,HND,FRA,NH203,NH,0,0,ANA203,ANA
75.861,-82.581,37121535,4B1920,248,32000,475,,B77W,HB-JNK,1726175044,ZRH,LAX,LX40,LX,0,0,SWR40,SWR
78.807,109.888,371267ee,151E42,52,33000,514,,B773,RA-73282,1726175044,SVO,DYR,SU6219,SU,0,0,SDM6219,SDM
70.122,-161.467,37129419,A0AFCA,29,7800,170,,C208,N143WA,1726175037,BRW,,,,0,0,N143WA,WRF
74.001,-159.263,37126fc0,8004DE,285,32000,479,,B77W,VT-ALP,1726175049,YVR,DEL,AI186,AI,0,0,AIC186,AIC
71.175,-157.11,37133a22,AB4A09,231,2975,128,,C208,N8264,1726175049,BRW,NUI,,,0,704,N8264,WRF
73.232,-156.926,3711fdd8,86DA1E,210,38000,486,,B788,JA838J,1726175049,HEL,HND,JL48,JL,0,0,JAL48,JAL
71.258,-156.575,37133e1a,AA2E27,116,1675,122,,C208,N755RV,1726175049,BRW,,,,0,512,N755RV,
74.2,-152.255,3711ce0f,86E7BC,39,36975,499,,B789,JA873A,1726175048,HND,MUC,NH217,NH,0,0,ANA217,ANA
69.328,-148.678,371325d8,AB4B8D,186,35525,326,,PC24,N827HB,1726175051,SCC,,,,0,832,N827HB,
