latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
84.963,-83.454,3758c113,86D9D2,40,37000,519,,B789,JA836A,1727823839,HND,MUC,NH217,NH,0,0,ANA217,ANA
83.17,-38.877,375972a4,800582,36,32000,489,,B77W,VT-ALS,1727823843,YVR,DEL,AI186,AI,0,0,AIC186,AIC
86.853,14.462,3758c5d2,461F57,170,39000,524,,A359,OH-LWP,1727823841,NRT,HEL,AY74,AY,0,0,FIN74,FIN
77.952,-142.315,37591378,86E3EC,41,39000,520,,B789,JA861J,1727823847,HND,LHR,JL41,JL,0,0,JAL41,JAL
82.698,-84.022,3758c113,86D9D2,52,37000,513,,B789,JA836A,1727823850,HND,MUC,NH217,NH,0,0,ANA217,ANA
76.862,-61.07,37595b5a,801538,47,33000,499,,B77L,VT-AEE,1727823847,SFO,DEL,AI174,AI,0,0,AIC174,AIC
77.418,-42.739,37589cc0,394A07,123,35000,483,,B77W,F-GSQH,1727823850,HND,CDG,AF293,AF,0,0,AFR293,AFR
77.315,-35.993,375888e0,86E800,130,38996,501,,B789,JA875A,1727823850,HND,FRA,NH203,NH,0,0,ANA203,ANA
80.593,20.646,37589117,461F54,175,40600,503,,A359,OH-LWM,1727823848,HND,HEL,AY62,AY,0,256,FIN62,FIN
70.65,-159.367,375a7c63,A4C672,127,200,90,,C185,N4068Y,1727823854,AIN,,,,0,0,N4068Y,
70.071,-144.262,375a6127,AA1B94,70,3900,154,,C208,N750RV,1727823855,SCC,,,,0,-896,N750RV,
68.684,-129.776,3759863c,840A64,285,36000,527,,A35K,JA02WJ,1727823858,JFK,HND,JL5,JL,0,0,JAL5,JAL
68.937,-106.804,375930aa,A1C82A,209,32000,524,,B77W,N2138U,1727823858,FRA,SFO,UA927,UA,0,0,UAL927,UAL
73.211,-99.402,375910c0,A1D18F,211,34000,489,,B772,N216UA,1727823856,FCO,SFO,UA506,UA,0,0,UAL506,UAL
70.325,-83.231,3759d3ef,780A3A,345,31900,559,,B77W,B-KQH,1727823856,JFK,HKG,CX831,CX,0,0,CPA831,CPA
69.913,-76.906,3759f3ab,789218,350,35004,556,,A35K,B-LXF,1727823856,YYZ,HKG,CX825,CX,0,0,CPA825,CPA
