latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
83.228,-60.378,364ca752,789201,359,37000,503,,A359,B-LRT,1721819968,JFK,HKG,CX843,CX,0,0,CPA843,CPA
85.442,-49.038,364c952d,789247,10,37000,511,,A35K,B-LXO,1721819972,BOS,HKG,CX811,CX,0,0,CPA811,CPA
79.042,-138.357,364ca210,789219,292,36000,407,,A35K,B-LXG,1721819984,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
82.671,-109.456,364c5486,3C4B34,69,35000,525,,B748,D-ABYT,1721819984,HND,FRA,LH717,LH,0,0,DLH717,DLH
82.564,-107.881,364c464c,3949ED,48,36000,518,,B772,F-GSPN,1721819980,KIX,CDG,AF291,AF,0,0,AFR291,AFR
82.67,-75.683,364c4079,394A03,99,33000,499,,B77W,F-GSQD,1721819976,NRT,CDG,AF245,AF,0,0,AFR245,AFR
78.36,-31.692,364c1dc9,868078,141,35000,474,,B77W,JA739J,1721819976,HND,CDG,JL45,JL,0,0,JAL45,JAL
78.458,-31.27,364c2801,86E4B8,137,37000,523,,B789,JA867J,1721819984,NRT,FRA,JL407,JL,0,0,JAL407,JAL
76.614,-26.018,364c1a9a,868056,146,35000,495,,B77W,JA738J,1721819984,HND,LHR,JL43,JL,0,0,JAL43,JAL
78.247,15.488,364d6f56,47A058,286,0,0,,AS32,LN-OPL,1721819984,LYR,,,,1,0,HKSSAR2,HMB
77.841,16.029,364d1036,4ACAB2,1,6850,280,,A20N,SE-RUR,1721819977,OSL,LYR,SK4492,SK,0,-960,SAS4492,SAS
75.14,-157.968,364c7933,4851AF,22,36975,521,,B789,PH-BHD,1721819992,NRT,AMS,KL862,KL,0,0,KLM862,KLM
68.499,-70.327,364cb2b8,3C670E,89,36992,533,,A359,D-AIXN,1721819988,SFO,MUC,LH459,LH,0,0,DLH459,DLH
68.809,-51.856,364d4349,45CD16,1,27000,293,,BE20,OY-SHV,1721819995,GOH,,GL811,GL,0,0,GRL811,GRL
69.009,-51.272,364d6c3b,459E4F,191,10350,191,,DH8B,OY-GRO,1721819995,JAV,SFJ,GL573,GL,0,1280,GRL573,GRL
71.061,-46.478,364ccfce,A4FC00,268,36000,472,,A339,N420DX,1721819992,AMS,SEA,DL143,DL,0,0,DAL143,DAL
69.07,-46.071,364c96dd,,88,41000,505,,GLF5,,1721819995,,,,,0,0,GLF5,
69.342,-42.743,364ca5dc,A4EACB,288,36000,469,,A339,N416DX,1721819995,LHR,SEA,DL9921,DL,0,0,DAL9921,DAL
75.078,-32.911,364c0d85,8695C6,142,35000,481,,B77W,JA798A,1721819996,HND,LHR,NH211,NH,0,0,ANA211,ANA
69.368,-30.989,364be32d,407CD2,135,39000,505,,A35K,G-XWBM,1721819988,HND,LHR,BA8,BA,0,0,BAW8,BAW
75.192,-26.752,364c1737,86E844,136,37000,502,,B789,JA877A,1721819994,NRT,BRU,NH231,NH,0,0,ANA231,ANA
74.761,-25.215,364c003d,86E7BC,138,39000,497,,B789,JA873A,1721819993,HND,FRA,NH223,NH,0,-64,ANA223,ANA
71.012,-21.998,364c030f,86D9D2,145,39000,499,,B789,JA836A,1721819992,HND,CDG,NH215,NH,0,0,ANA215,ANA
70.577,-14.411,364beb26,3965A7,146,36000,483,,B77W,F-GZNH,1721819988,HND,CDG,AF163,AF,0,0,AFR163,AFR
74.27,13.546,364d4ff7,,182,35975,401,,A320,,1721819988,,,,,0,0,A320,
68.49,16.686,364d5aef,4780BA,357,0,0,,DH8C,LN-WFS,1721819936,BOO,EVE,WF874,WF,1,0,WIF5WC,WIF
69.452,18.791,364d6ae5,478E69,235,725,117,,EC45,LN-OTK,1721819944,TOS,,,,0,0,DOC,
70.556,23.126,364d5c71,478095,55,5425,244,,DH8A,LN-WIM,1721819995,TOS,HFT,WF906,WF,0,-2048,WIF6LR,WIF
70.681,23.677,364d587e,47A389,236,0,0,,DH8A,LN-WIW,1721819995,TOS,HFT,WF908,WF,1,0,WIF82K,WIF
70.571,29.647,364d682d,47808C,291,1700,129,,DH8A,LN-WID,1721819920,VAW,BJF,WF935,WF,0,0,WIF93S,WIF
69.689,29.701,364c94aa,06A2B2,334,32525,508,,B77W,A7-BEN,1721819992,DOH,SEA,QR719,QR,0,1472,QTR719,QTR
68.821,31.396,364c9bb6,06A12E,320,36000,481,,A35K,A7-ANR,1721819985,DOH,LAX,QR739,QR,0,-64,QTR30P,QTR
68.493,32.648,364d2c2e,151E7C,343,30000,498,,B772,RA-73340,1721819992,SVO,VRA,N4555,N4,0,0,NWS555,NWS
68.443,33.001,364d2756,151EC1,346,27000,434,,B738,RA-73409,1721819996,DME,MMK,S71229,S7,0,0,SBI1229,SBI
68.925,66.788,364ca384,896475,1,36000,474,,A388,A6-EUK,1721819998,DXB,SFO,EK225,EK,0,0,UAE51N,UAE
69.026,72.315,364d5b5e,155BDE,136,28000,416,,SU95,RA-89054,1721819998,BVJ,,4G9670,4G,0,0,GZP9670,GZP
69.382,85.432,364d6d09,151E28,263,19925,392,,B738,RA-73256,1721819998,NSK,LED,Y7406,Y7,0,2304,TYA406,TYA
72.044,95.695,364cbdad,151DB8,268,35175,375,,B77W,RA-73144,1721820000,PKC,SVO,SU1733,SU,0,0,AFL1733,AFL
69.504,110.298,364cf0af,151E3C,285,34000,416,,B77W,RA-73276,1721819996,GDX,SVO,SU6290,SU,0,0,SDM6290,SDM
70.081,124.799,364d10df,151E3D,295,36000,371,,B77W,RA-73277,1721819996,GDX,SVO,SU6292,SU,0,0,SDM6292,SDM
64.252,-179.234,364caf99,78007E,84,33000,474,,B744,B-2475,1721819986,SHE,ANC,CA8433,CA,0,0,CAO8433,CAO
64.477,-167.738,364cabeb,780BF7,267,32000,478,,B77W,B-2046,1721819989,LAX,SZX,CA770,CA,0,0,CCA770,CCA
63.87,-161.418,364d5a47,AA77ED,111,31000,263,,BE20,N774AK,1721820000,OME,ANC,,,0,0,LN774AK,BRG
62.485,-154.769,364d3ba4,,116,17000,253,,BE20,,1721820000,,,,,0,0,BE20,
61.28,-151.795,364c85d0,71C362,264,38000,485,,A359,HL8362,1721820001,JFK,ICN,OZ223,OZ,0,0,AAR223,AAR
61.279,-150.314,364d2a29,AC638D,267,6250,281,,B77L,N898FD,1721820002,ANC,OAK,FX5170,FX,0,2560,FDX5170,FDX
61.669,-150.118,364d4d36,A6B8E1,225,9975,248,,BE20,N532LM,1721820002,FAI,MRI,,,0,-1088,N532LM,
61.239,-150.065,364d65f2,A61F05,323,1950,227,,B739,N494AS,1721820001,ANC,SEA,AS168,AS,0,1280,ASA168,ASA
65.505,-150.003,364c75af,406D7B,51,37000,520,,B789,G-ZBKE,1721820001,HND,LHR,BA6,BA,0,0,BAW6,BAW
61.294,-149.686,364d6148,A97C18,115,13450,351,,B39M,N710AL,1721820000,ANC,SEA,AS190,AS,0,2112,ASA190,ASA
61.346,-149.102,364d258d,A95881,107,15975,424,,B744,N701CK,1721820001,ANC,MIA,K4627,K4,0,2048,CKS627,CKS
61.946,-145.331,364d3a9f,899124,79,31000,498,,B77L,B-16783,1721820001,ANC,YYZ,BR658,BR,0,0,EVA658,EVA
62.055,-144.674,364d183a,A7D2E6,81,33025,495,,MD11,N603FE,1721820001,ANC,EWR,FX6030,FX,0,0,FDX6030,FDX
62.879,-143.015,364d5597,AC7A5B,133,35000,459,,B39M,N903AK,1721820000,FAI,SEA,AS210,AS,0,0,ASA210,ASA
61.821,-138.387,364b7613,8004DF,126,35000,473,,B77W,VT-ALQ,1721820002,DEL,YVR,AI185,AI,0,0,AIC185,AIC
61.246,-134.19,364cbde1,780A6F,274,40000,480,,B748,B-LJL,1721820001,YYZ,ANC,CX85,CX,0,0,CPA085,CPA
63.497,-130.586,364cf9ca,8990EF,88,33000,508,,B77L,B-18777,1721820000,ANC,JFK,CI5312,CI,0,0,CAL5312,CAL
64.89,-128.24,364d3f56,A12712,92,35000,500,,B38M,N17329,1721820000,FAI,ORD,UA1731,UA,0,0,UAL1731,UAL
64.146,-128.231,364d2f4f,A4F2EE,80,33000,520,,B744,N418MC,1721820004,ANC,JFK,QF7581,QF,0,0,QFA7581,GTI
