latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
80.004,-125.053,37d5f26c,78926A,310,36000,478,,A35K,B-LXQ,1730689955,ORD,HKG,CX807,CX,0,0,CPA807,CPA
76.478,151.503,37d59dde,789247,223,36000,503,,A35K,B-LXO,1730689984,YYZ,HKG,CX805,CX,0,0,CPA805,CPA
79.333,167.416,37d59372,78023E,238,32000,512,,B77W,B-KPR,1730689982,JFK,HKG,CX831,CX,0,0,CPA831,CPA
71.288,-156.754,37d67c5d,AB4B8D,182,0,0,,PC24,N827HB,1730689906,BRW,ANC,,,1,0,N827HB,
68.431,-125.34,37d612c4,780C5C,303,32000,489,,B77L,B-2092,1730689986,ORD,PVG,CAO1056,CA,0,0,CAO1056,CAO
71.626,-15.565,37d507f7,86DD2A,150,39000,459,,B788,JA844J,1730689989,HND,LHR,JL41,JL,0,0,JAL41,JAL
69.571,29.672,37d543f1,80153B,142,35025,548,,B77L,VT-AEI,1730689986,SFO,DEL,AI174,AI,0,-128,AIC174,AIC
70.294,48.272,37d5d4b9,801659,313,36000,490,,A359,VT-JRF,1730689991,DEL,JFK,AI101,AI,0,0,AIC101,AIC
68.806,95.678,37d65eb8,151D9D,283,34000,378,,B738,RA-73117,1730689991,YKS,SVO,SU1751,SU,0,0,AFL1751,
74.384,147.437,37d5d675,80153D,260,32000,470,,B77L,VT-AEH,1730689991,YVR,DEL,AI186,AI,0,0,AIC186,AIC
62.803,-171.056,37d5b1e7,89912D,234,34000,482,,B77L,B-16787,1730689992,ORD,TPE,BR649,BR,0,0,EVA649,EVA
61.635,-167.654,37d5e313,78115E,284,32000,493,,B77W,B-1428,1730689992,LAX,PEK,CA988,CA,0,0,CCA988,CCA
62.617,-164.21,37d67ccd,,142,5475,127,,C208,,1730689994,,,,,0,768,C208,
61.284,-164.154,37d69769,A4DA7A,102,7350,174,,PA31,N4112E,1730689992,HPB,BET,,,0,0,N4112E,
63.953,-161.341,37d6921b,A779B0,109,33000,417,,B738,N581AS,1730689993,OME,ANC,AS155,AS,0,0,ASA155,ASA
66.605,-159.405,37d66cb6,AC84CC,284,10325,161,,C208,N9055F,1730689993,FAI,OTZ,,,0,-64,N9055F,
63.465,-151.292,37d68073,A715C6,167,39000,441,,B738,N556AS,1730689993,BRW,ANC,AS50,AS,0,0,ASA50,ASA
62.103,-151.008,37d68623,A784D5,140,24550,398,,B738,N584AS,1730689992,OTZ,ANC,AS7026,AS,0,-2560,ASA7026,ASA
61.257,-150.243,37d69818,A87428,274,5500,268,,B737,N644AS,1730689993,ANC,ADQ,AS177,AS,0,2752,ASA177,ASA
62.065,-139.027,37d611a9,A77035,266,34025,451,,A21N,N579DT,1730689994,MSP,ANC,DL377,DL,0,0,DAL377,DAL
