latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
75.756,-106.963,36e36163,789245,322,36004,491,,A35K,B-LXM,1725080612,ORD,HKG,CX801,CX,0,0,CPA801,CPA
81.114,-79.265,36e37174,89644F,45,31000,501,,B77W,A6-EPZ,1725080618,SEA,DXB,EK230,EK,0,0,UAE93Q,UAE
77.913,20.955,36e2e281,80153D,114,33000,479,,B77L,VT-AEH,1725080623,SFO,DEL,AI174,AI,0,0,AIC174,AIC
75.641,36.282,36e30786,800582,322,32000,460,,B77W,VT-ALS,1725080620,DEL,ORD,AI127,AI,0,0,AIC127,AIC
75.643,147.36,36e306b9,781703,219,30000,466,,B77W,B-20C5,1725080620,YYZ,CAN,CZ312,CZ,0,0,CSN312,CSN
70.807,-146.133,36e325b1,781E2B,277,30000,454,,B77L,B-222J,1725080631,JFK,PVG,CK232,CK,0,0,CKK232,CKK
73.023,-94.13,36e392ad,800584,41,31004,514,,B77W,VT-ALU,1725080632,YVR,DEL,AI186,AI,0,0,AIC186D,AIC
69.019,-79.826,36e38d3f,A4DFA6,73,35000,523,,A339,N413DX,1725080632,SEA,AMS,DL144,DL,0,0,DAL144,DAL
69.803,-64.314,36e2f642,06A12A,72,35000,519,,A35K,A7-ANN,1725080628,SFO,DOH,QR738,QR,0,0,QTR47H,QTR
70.524,-54.059,36e36888,06A2C6,77,33000,496,,B77W,A7-BEW,1725080631,SEA,DOH,QR720,QR,0,0,QTR98P,QTR
74.185,-5.326,36e33b8b,7805AA,55,31004,530,,B77L,B-2075,1725080636,JFK,CAN,CZ2546,CZ,0,0,CSG2546,CSG
69.518,19.226,36e3f57e,478403,144,1225,112,,AS50,LN-OGB,1725080588,TOS,,,,0,0,LNOGB,HDR
69.098,19.519,36e3d6d3,461F69,329,14025,355,,A320,OH-LXH,1725080635,HEL,TOS,AY937,AY,0,-2560,FIN937,FIN
70.079,22.87,36e3c31c,,121,4000,204,,F2TH,,1725080635,,,,,0,128,F2TH,
69.956,23.732,36e334f5,06A122,320,36000,503,,A35K,A7-ANF,1725080634,DOH,LAX,QR741,QR,0,0,QTR62P,QTR
71.876,45.537,36e327a0,800C3E,316,32000,428,,B77W,VT-ALX,1725080632,DEL,YYZ,AI187,AI,0,0,AIC187,AIC
68.623,63.152,36e3b055,151D43,40,31000,380,,A21N,RA-73027,1725080628,DME,SBT,0E9051,0E,0,0,NWC9051,NWC
69.195,81.749,36e3a847,151ED1,260,36000,449,,A20N,RA-73425,1725080638,YKS,DME,S73006,S7,0,0,SBI3006,SBI
68.778,87.447,36e3fa8a,151E25,167,14050,331,,B738,RA-73253,1725080632,NSK,KJA,Y7218,Y7,0,0,TYA218,TYA
72.506,90.977,36e37b2a,151DB1,262,34000,497,,B77W,RA-73137,1725080632,PKC,SVO,SU1731,SU,0,0,AFL1731,AFL
68.781,95.974,36e387ae,151E8B,103,35000,451,,B752,RA-73355,1725080638,VKO,,4B9655,4B,0,0,TUP9655,TUP
65.176,-167.862,36e3558d,86D9FC,20,36975,499,,B788,JA837J,1725080638,HND,HEL,JL47,JL,0,0,JAL47,JAL
61.827,-164.977,36e30e68,A98C7A,253,36000,470,,B77L,N714SA,1725080638,CVG,BAH,PO934,PO,0,0,PAC934,DHK
62.033,-163.3,36e3f6bb,AC892F,89,400,20,,,N907AB,1725080614,,,,,0,-64,N907AB,
