latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
84.244,-115.397,3844d198,89644C,190,34000,491,,B77W,A6-EPW,1733673854,DXB,SEA,EK229,EK,0,0,UAE229,UAE
76.391,-119.6,3844ef77,896475,194,37996,498,,A388,A6-EUK,1733673861,DXB,SFO,EK225,EK,0,0,UAE51N,UAE
72.767,-123.992,3844e89b,89655F,180,38000,512,,A388,A6-EVS,1733673874,DXB,LAX,EK215,EK,0,0,UAE83M,UAE
69.23,-122.153,3844ea88,06A122,184,38004,515,,A35K,A7-ANF,1733673874,DOH,LAX,QR739,QR,0,0,QTR8J,QTR
70.057,-121.992,3844ed69,06A12A,183,38000,515,,A35K,A7-ANN,1733673872,DOH,SFO,QR737,QR,0,0,QTR34X,QTR
72.129,-121.636,3844f1cb,06A2B8,183,32000,513,,B77W,A7-BET,1733673874,DOH,SEA,QR719,QR,0,0,QTR58V,QTR
69.845,-72.758,384561c0,3A5400,255,37996,477,,B789,F-OVAA,1733673877,CDG,SEA,TN57,TN,0,0,THT57,THT
70.058,-52.901,3845525d,3C66C2,271,39000,470,,A359,D-AIVB,1733673876,MUC,SEA,LH488,LH,0,0,DLH488,DLH
69.729,-38.254,38457a35,3C66C4,295,37996,451,,A359,D-AIVD,1733673874,MUC,YVR,LH476,LH,0,0,DLH476,DLH
68.724,-32.991,38459140,478D42,303,36996,445,,A333,LN-RKR,1733673877,CPH,SFO,SK935,SK,0,0,SAS935,SAS
68.98,-14.313,3844de3b,406A9D,138,40000,513,,B788,G-ZBJF,1733673877,HND,LHR,BA6,BA,0,0,BAW6,BAW
69.683,18.919,38460979,479D40,13,0,139,,B738,LN-NHG,1733673880,TOS,BER,DY1124,DY,0,64,NOZ1124,NOZ
68.683,17.297,3845dbe6,4AC9EC,26,23575,329,,A20N,SE-ROL,1733673879,OSL,TOS,SK4422,SK,0,-1344,SAS4422,SAS
69.214,18.249,384609ed,47809F,44,12900,243,,DH8C,LN-WFO,1733673879,EVE,TOS,WF885,WF,0,-1344,WIF1QE,WIF
69.62,18.876,3845fa14,47808D,14,1575,155,,DH8A,LN-WIE,1733673878,HFT,TOS,WF915,WF,0,-704,WIF2WN,WIF
69.681,18.911,3845d1ee,4787AA,284,0,6,,DH8D,LN-WDL,1733673881,TRD,TOS,WF1355,WF,1,0,WIF9BR,WIF
69.458,19.025,3846033a,47885F,249,8900,209,,BE20,LN-BSE,1733673879,ALF,,,,0,-960,BNOE,INR
69.807,170.367,38451432,8004DF,106,35000,454,,B77W,VT-ALQ,1733673881,DEL,YVR,,,0,-192,AIC185D,AIC
61.776,-161.41,38455fbf,A05626,70,35000,506,,B78X,N12003,1733673885,HND,ORD,UA882,UA,0,-64,UAL882,UAL
62.636,-153.549,38455195,AABD7F,80,33025,544,,B772,N791UA,1733673885,HND,EWR,UA130,UA,0,-64,UAL130,UAL
64.826,-147.846,38461205,A5EC61,39,0,14,,B739,N481AS,1733673885,FAI,SEA,AS236,AS,1,0,ASA236,ASA
63.651,-149.467,3845ee2b,A4D51D,354,20025,311,,C130,N410LC,1733673883,ANC,,L2410,L2,0,0,LYC410,LYC
61.231,-148.237,3845d8b9,ABED37,110,18950,486,,B748,N868GT,1733673883,ANC,MIA,5Y8027,5Y,0,1792,GTI8027,GTI
64.774,-147.938,3845f33a,A880B0,37,1300,124,,E75L,N647QX,1733673885,ANC,FAI,AS2158,AS,0,-576,QXE2158,ASA
67.757,-143.5,38454b52,86E4B8,78,38975,521,,B789,JA867J,1733673884,NRT,BOS,JL8,JL,0,0,JAL8,JAL
61.86,-139.888,38459dc1,A6A1B4,320,38000,374,,B738,N5261A,1733673884,PDX,FAI,SY3021,SY,0,0,SCX3021,
67.712,-138.977,3845fcd4,C03816,251,7900,230,,AT43,C-FVGF,1733673884,YEV,YOC,4N600,4N,0,-1280,ANT600,ANT
63.046,-131.28,38453a6a,AA9300,93,35000,529,,B772,N78009,1733673883,NRT,EWR,UA78,UA,0,0,UAL78,UAL
65.072,-125.857,38456c04,A3CD0F,298,40000,446,,B744,N344KD,1733673885,ORD,NRT,KD4870,KD,0,-64,WGN4870,WGN
65.815,-110.464,3845eebf,C05E0B,29,20975,275,,AT72,C-GJPY,1733673883,YZF,,SUT7181,SU,0,0,SUT7181,SUT
64.513,-104.789,38451533,78129F,133,36975,512,,B789,B-1342,1733673883,PEK,YYZ,HU7975,HU,0,0,CHH7975,CHH
63.735,-91.088,38454730,A4D483,240,37975,463,,A339,N410DZ,1733673888,AMS,SEA,DL143,DL,0,256,DAL143,DAL
63.968,-90.133,38454892,A4F239,241,38000,467,,A339,N418DX,1733673888,CDG,SEA,DL81,DL,0,0,DAL81,DAL
65.149,-87.292,38455059,39CF0D,241,39996,478,,A359,F-HTYN,1733673887,CDG,YVR,AF374,AF,0,0,AFR374G,AFR
63.901,-80.353,38453813,4CADC7,237,38000,464,,A339,EI-HJO,1733673887,FCO,LAX,AZ620,AZ,0,0,ITY620,ITY
61.906,-80.515,38455157,394A00,246,34000,479,,B77W,F-GSQA,1733673887,CDG,LAX,AF22,AF,0,0,AFR22U,AFR
61.59,-80.327,38455e74,407698,250,38000,486,,A35K,G-VJAM,1733673887,LHR,LAX,VS7,VS,0,0,VIR7B,VIR
65.896,-86.138,384554cf,485342,242,38000,481,,B789,PH-BHH,1733673887,AMS,PDX,KL615,KL,0,0,KLM615,KLM
63.246,-81.041,38454a9d,AB0A9D,241,36000,461,,A333,N810NW,1733673885,CDG,SLC,DL221,DL,0,0,DAL221,DAL
64.56,-85.369,384551e4,3965A0,248,34000,474,,B77W,F-GZNA,1733673885,CDG,SFO,AF84,AF,0,0,AFR84J,AFR
61.3,-83.358,38454f26,3C4B32,244,34000,493,,B748,D-ABYR,1733673887,FRA,LAX,LH456,LH,0,0,DLH456,DLH
65.851,-74.664,38455293,3C64C6,263,36000,475,,A343,D-AIFF,1733673887,FRA,YVR,LH492,LH,0,0,DLH492,DLH
