latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
86.888,-158.538,3746b200,461F55,197,36000,464,,A359,OH-LWN,1727377464,HEL,NRT,AY73,AY,0,0,FIN73,FIN
77.549,-48.946,37468f12,789269,14,36000,489,,A35K,B-LXP,1727377477,JFK,HKG,CX841,CX,0,0,CPA841,CPA
78.856,21.887,37471317,461F4F,353,36000,515,,A359,OH-LWH,1727377478,HEL,HND,AY61,AY,0,0,FIN61,FIN
69.927,-167.432,37465687,461F53,2,39000,506,,A359,OH-LWL,1727377485,HND,HEL,AY62,AY,0,0,FIN62,FIN
70.25,-161.588,37465576,86EEA0,25,37000,487,,B789,JA891A,1727377486,HND,FRA,NH203,NH,0,-64,ANA203,ANA
72.576,-160.53,37463f2b,780654,261,34000,495,,B77L,B-2081,1727377486,JFK,CAN,CSG2544,CS,0,0,CSG2544,CSN
70.481,-157.166,3747741c,A0AFCA,260,2025,116,,C208,N143WA,1727377486,,,,,0,-640,N143WA,WRF
70.908,-155.835,37475dc6,AD0AE4,343,6575,162,,C208,N94AW,1727377486,,,,,0,-384,N94AW,WRF
69.732,-144.101,37471829,A53C82,15,4650,152,,C208,N4365U,1727377486,FAI,GAL,,,0,-384,N4365U,WRF
69.818,-150.87,3747837d,AABFB3,176,17675,269,,DH8D,N792CP,1727377486,NUI,,,,0,1536,CON132,CON
70.134,-146.965,374714c8,A361B6,61,1000,95,,PC12,N317KC,1727377486,MRI,,,,0,-704,N317KC,
70.771,-137.127,3746f1d8,847517,41,31000,463,,B748,JA17KZ,1727377486,ANC,AMS,KZ4,KZ,0,0,NCA004,NCA
69.217,-126.662,37475f6a,C01A8B,69,15475,185,,BE20,C-FKBI,1727377485,YEV,YZF,,,0,0,N,KBA
71.657,-126.569,37468efd,7800EB,299,32004,494,,B77L,B-2010,1727377482,YYZ,,CZ422,CZ,0,0,CSN422,CSN
71.366,-113.088,374621f4,A2659A,205,32000,501,,B77W,N2534U,1727377485,FRA,SFO,UA59,UA,0,0,UAL59,UAL
69.109,-105.122,3747765b,C04B80,238,550,24,,B429,C-GCPJ,1727377487,YCB,,CTG438,CT,0,0,CTG438,CTG
69.094,-101.764,3747130c,C0681F,272,31950,346,,B732,C-GNLE,1727377487,YFB,,N5250,N5,0,0,NRL250,NRL
69.123,-97.803,37461e45,4B18FF,225,39000,458,,A343,HB-JMD,1727377485,ZRH,YVR,WK10,WK,0,0,EDW10K,EDW
70.704,-83.712,37465141,3C7A48,254,37000,461,,A339,D-ANRH,1727377487,FRA,YVR,DE2454,DE,0,0,CFG2454,CFG
70.191,-78.588,37467e5a,484561,254,34000,473,,B77W,PH-BVD,1727377485,AMS,YVR,KL681,KL,0,0,KLM219,KLM
71.455,-74.887,37461b7e,4BB0E3,256,38000,490,,A359,TC-LGC,1727377485,IST,SEA,TK203,TK,0,0,THY8DE,THY
72.822,-65.198,37460e5f,4BA94B,260,34000,455,,B77W,TC-JJK,1727377481,IST,YVR,TK75,TK,0,0,THY75D,THY
69.959,-61.942,374651ed,C000EB,265,37975,463,,B789,C-FAJA,1727377487,FCO,YYC,WS33,WS,0,-64,WJA33,WJA
70.257,-52.328,37476452,459E4A,156,23000,255,,DH8B,OY-GRJ,1727377487,JUV,JAV,GL205,GL,0,0,GRL205,GRL
70.638,-55.238,37473e54,459E50,156,24000,284,,DH8B,OY-GRP,1727377487,THU,SFJ,GL6823,GL,0,0,GRL6823,GRL
68.664,-45.808,37473735,4CC2A6,284,34000,422,,B752,TF-FIO,1727377487,KEF,PDX,FI665,FI,0,0,ICE665,ICE
73.489,-45.508,37469dc3,3C66C2,289,38000,457,,A359,D-AIVB,1727377487,MUC,YVR,LH476,LH,0,0,DLH476,DLH
71.232,-42.035,37466b5a,A1F90E,290,34000,445,,B772,N226UA,1727377487,FCO,SFO,UA506,UA,0,0,UAL506,UAL
69.469,18.296,37478084,478092,223,10975,179,,DH8A,LN-WIJ,1727377488,TOS,BOO,WF1335,WF,0,1408,WIF9N,WIF
69.681,18.91,37478825,47808E,286,0,0,,DH8A,LN-WIF,1727377479,TOS,HFT,WF938,WF,1,0,WIF7GT,WIF
69.815,19.635,37477ff7,4ACB59,74,12625,340,,A20N,SE-RZY,1727377488,TOS,ALF,SK4434,SK,0,3072,SAS4434,SAS
70.32,25.826,37477407,478096,253,20000,226,,DH8A,LN-WIN,1727377489,BJF,ALF,WF947,WF,0,0,WIF947,WIF
70.02,22.017,3747779c,478090,78,13350,247,,DH8A,LN-WIH,1727377489,TOS,ALF,WF928,WF,0,-1728,WIF6MP,WIF
70.822,25.216,3747772d,47808F,265,14900,237,,DH8A,LN-WIG,1727377489,BVG,HFT,WF939,WF,0,-1664,WIF5C,WIF
68.898,32.356,37472421,151FED,53,3100,202,,A321,RA-73709,1727377489,SVO,MMK,SU1322,SU,0,0,AFL1322,AFL
70.083,29.254,374782e5,47C1C6,279,9925,167,,BE20,LN-BSJ,1727377489,VDS,,,,0,1472,BNOK,INR
69.726,29.895,374784ae,4ACAA4,70,0,21,,A20N,SE-RUD,1727377490,KKN,OSL,SK4479,SK,1,0,SAS4479,SAS
69.729,61.391,3747183f,151E3B,59,33000,505,,B77W,RA-73275,1727377489,SVO,DYR,SU6219,SU,0,0,SDM6219,SDM
70.116,169.579,37461151,780CB1,39,33000,468,,B77W,B-2008,1727377495,CAN,YYZ,CZ311,CZ,0,0,CSN311,CSN
63.258,-172.078,37468daf,461F52,44,39000,498,,A359,OH-LWK,1727377492,NRT,HEL,AY74,AY,0,0,FIN74,FIN
63.38,-171.322,374653a7,461F57,40,37000,496,,A359,OH-LWP,1727377493,ICN,HEL,AY42,AY,0,0,FIN42,FIN
61.238,-158.94,37476351,78142B,268,40025,459,,GLF5,B-3358,1727377493,ANC,,B3358,B3,0,-64,B3358,MSF
61.261,-163.437,37477258,A4C74C,117,1800,130,,C208,N407GV,1727377478,SCM,,,,0,0,N407GV,
62.311,-159.888,37477452,A75EBE,306,2200,110,,M7,N574RB,1727377477,,,,,0,0,N574RB,
61.465,-165.195,3747623c,A97775,291,2750,155,,C208,N709RA,1727377492,BET,,7S709,7S,0,0,RYA709,RYA
67.717,-164.45,374788bc,AD3C2F,142,2700,140,,C208,N952BA,1727377478,KVL,OTZ,8E661,8E,0,0,BRG661,BRG
61.952,-163.61,37476a3b,A3C53A,325,4775,151,,C208,N342FA,1727377493,BET,,,,0,0,N342FA,
62.255,-163.504,374750e5,A54847,137,2200,180,,PA31,N44AC,1727377487,MOU,,,,0,0,N44AC,
61.88,-162.896,3746fb7c,A99754,154,1000,150,,C208,N717PA,1727377495,BET,EMK,,,0,0,N717PA,
61.603,-162.225,37473d8f,,270,26000,281,,C441,,1727377493,,,,,0,-64,C441,
63.526,-161.148,3747821e,AB9DAB,39,1225,164,,C208,N848BA,1727377491,SMK,WBB,8E440,8E,0,0,BRG440,BRG
66.894,-160.663,3747770d,A24DD1,252,2725,166,,C208,N248BA,1727377492,IAN,OTZ,8E631,8E,0,0,BRG631,BRG
66.754,-159.985,37473a9e,AE075C,316,30000,299,,BE20,84-0147,1727377492,EDF,,,,0,-64,NORTH47,RCH
67.044,-159.502,374771ef,A50340,80,5725,160,,C212,N422CA,1727377493,OTZ,,8E930,8E,0,192,BRG930,BRG
61.237,-158.986,37475c89,A8320E,268,36000,489,,B748,N627UP,1727377493,ANC,HKG,5X62,5X,0,-64,UPS62,UPS
62.417,-153.718,37475118,A89D0A,114,33000,407,,E75L,N654QX,1727377496,OME,ANC,AS2002,AS,0,0,QXE2002,ASA
64.004,-151.648,37477876,AE04C0,241,26000,382,,K35R,58-0124,1727377493,EIL,,,,0,-64,SHIRK95,RCH
61.252,-157.563,3747716c,AC2D32,269,36000,471,,B77L,N884FD,1727377496,ANC,KIX,FX19,FX,0,64,FDX19,FDX
63.177,-157.17,37468aea,7810F6,287,38000,492,,B789,B-6998,1727377496,TIJ,PEK,HU7926,HU,0,-64,CHH7926,CHH
61.512,-155.088,37475f70,A1B1AF,97,11000,150,,C208,N208W,1727377495,HCR,MRI,,,0,0,N208W,
62.127,-155.015,37475d56,A2F98E,284,26000,259,,PC12,N291DT,1727377496,ANC,,,,0,0,N291DT,
62.522,-154.741,3747553c,A004EB,290,10000,200,,DC6,N100CE,1727377492,EDF,TLJ,5V35,5V,0,0,VTS35,VTS
61.982,-154.459,37476e4f,A32460,97,21025,264,,BE20,N301PT,1727377496,HCR,MRI,,,0,0,N301PT,
