latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
82.015,-79.907,364be818,896474,41,37004,491,,A388,A6-EUJ,1721802227,SFO,DXB,EK226,EK,0,0,UAE41P,UAE
78.261,-75.602,364beaab,89655C,38,35000,497,,A388,A6-EVP,1721802229,LAX,DXB,EK216,EK,0,0,UAE37V,UAE
77.854,-42.023,364b782c,8004DD,248,33004,472,,B77W,VT-ALO,1721802231,DEL,ORD,AI127,AI,0,0,AIC127,AIC
79.056,-4.089,364b9e87,800583,267,34000,517,,B77W,VT-ALT,1721802231,DEL,YYZ,AI187,AI,0,0,AIC187,AIC
77.32,-3.126,364badd5,06A125,288,36004,534,,A35K,A7-ANI,1721802235,DOH,LAX,QR741,QR,0,0,QTR62P,QTR
82.485,28.141,364be5d2,896452,151,33000,499,,B77W,A6-EQC,1721802227,SEA,DXB,EK230,EK,0,0,UAE93Q,UAE
69.017,-178.314,364bb676,7804C7,241,34000,480,,B77L,B-2072,1721802239,ORD,PVG,CZ436,CZ,0,0,CSN436,CSN
68.61,-68.657,364c35c8,3C670D,78,39000,529,,A359,D-AIXM,1721802235,SEA,MUC,LH489,LH,0,0,DLH489,DLH
69.951,-60.862,364c2d1c,3C6712,86,39000,517,,A359,D-AIXR,1721802237,YVR,MUC,LH477,LH,0,0,DLH477,DLH
71.559,-46.326,364c17ec,3C7A47,102,38000,493,,A339,D-ANRG,1721802238,ANC,FRA,DE2051,DE,0,0,CFG2051,CFG
71.01,-42.178,364c1154,461F48,89,39000,514,,A359,OH-LWA,1721802231,SEA,HEL,AY34,AY,0,0,FIN34,FIN
68.854,-38.088,364bc8cb,4ACA63,102,39000,507,,A359,SE-RSC,1721802235,LAX,CPH,SK932,SK,0,0,SAS932,SAS
72.255,-35.748,364b70af,8003E2,232,34000,494,,B77W,VT-ALJ,1721802235,DEL,JFK,AI101,AI,0,0,AIC101,AIC
69.104,-30.789,364bcfba,06A128,109,37000,501,,A35K,A7-ANL,1721802235,SFO,DOH,QR738,QR,0,0,QTR47H,QTR
74.041,-29.211,364b5890,8015A6,229,34000,496,,B77W,VT-AEQ,1721802243,BOM,JFK,AI119,AI,0,0,AIC119,AIC
68.496,-26.006,364bf1e8,3C7A41,111,39000,490,,A339,D-ANRA,1721802243,SEA,FRA,DE2033,DE,0,0,CFG2033,CFG
74.803,-25.928,364b602b,8015A5,229,35000,502,,B77W,VT-AEM,1721802235,BOM,EWR,AI191,AI,0,0,AIC191,AIC
71.147,-1.414,364bb3f1,896453,288,34000,480,,B77W,A6-EQD,1721802235,DXB,DFW,EK221,EK,0,0,UAE221,UAE
68.493,16.678,364caefa,4780A1,177,0,91,,DH8A,LN-ILS,1721802243,TOS,EVE,WF864,WF,1,0,WIF6Y,WIF
70.322,17.29,364c7206,479C60,126,4950,140,,S92,LN-OQY,1721802241,TOS,,,,0,0,HKSRSC7,HMB
74.483,18.165,364b7261,7804C6,92,31000,487,,B77L,B-2071,1721802241,JFK,CAN,CSG2546,CS,0,0,CSG2546,CSG
69.313,18.336,364cb8a7,4791AC,207,14550,355,,B738,LN-NIQ,1721802242,TOS,OSL,DY329,DY,0,2816,NOZ329,NOZ
69.637,18.892,364cbe83,478792,192,2400,131,,DH8B,LN-WSB,1721802240,TOS,SKN,WF845,WF,0,2304,WIF7E,WIF
70.437,22.41,364cb11e,47808C,297,2425,173,,DH8A,LN-WID,1721802240,TOS,HAA,WF974,WF,0,-1088,WIF974,WIF
70.367,25.631,364cac68,485EC6,88,21000,192,,BE9L,PH-ZGZ,1721802242,ALF,,SUZ7,SU,0,-64,SUZ7,SUZ
69.66,29.005,364c9969,46788B,79,11050,316,,LJ35,LJ-3,1721802243,TMP,,,,0,-7872,W31,FNF
69.928,61.771,364bf8b6,151DB4,234,36000,519,,B77W,RA-73140,1721802241,PKC,SVO,SU1731,SU,0,0,AFL1731,AFL
