latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
80.187,-128.544,38122432,86DCE6,55,38996,505,,B788,JA842J,1732259094,HND,HEL,JL47,JL,0,0,JAL47,JAL
80.2,-128.483,3812233e,867F68,55,35004,494,,B77W,JA731J,1732259096,HND,CDG,JL45,JL,0,0,JAL45,JAL
69.843,-173.45,38121f2a,780AEB,247,34000,368,,B77L,B-2041,1732259102,ORD,PVG,CZ428,CZ,0,0,CSN428,CSN
72.11,-166.829,38122848,78007E,261,33975,392,,B744,B-2475,1732259103,ORD,PVG,CAO1018,CA,0,0,CAO1018,CAO
70.397,-161.875,38125824,868034,26,34375,516,,B77W,JA737J,1732259103,HND,LHR,JL43,JL,0,1088,JAL43,JAL
71.328,-159.35,38125869,86EEA0,32,36975,514,,B789,JA891A,1732259103,HND,CDG,NH215,NH,0,-64,ANA215,ANA
68.893,-164.321,38125d44,4ACA63,22,37000,521,,A359,SE-RSC,1732259103,HND,CPH,SK984,SK,0,0,SAS984,SAS
68.92,-163.335,3812610b,8691AA,27,33000,525,,B77W,JA784A,1732259103,HND,LHR,NH211,NH,0,64,ANA211,ANA
71.288,-156.754,3812f7b9,AB4B8D,180,0,0,,PC24,N827HB,1732259103,BRW,,,,1,0,N827HB,
74.28,-150.28,3811ef49,39CF02,35,39000,514,,A359,F-HTYC,1732259103,HND,CDG,AF281,AF,0,0,AFR281,AFR
71.286,-30.483,3811ff79,89610C,252,34000,474,,B77W,A6-ECE,1732259105,DXB,DFW,EK221,EK,0,0,UAE221,UAE
70.017,-19.848,38120891,896597,252,37000,496,,A35K,A6-XWB,1732259103,AUH,YYZ,EY21,EY,0,0,ETD5BN,ETD
70.204,-18.049,3812066a,896176,253,36000,474,,B77L,A6-EWD,1732259105,DXB,YUL,EK243,EK,0,0,UAE243,UAE
71.454,-15.487,3811d817,8015A6,256,36000,496,,B77W,VT-AEQ,1732259105,BOM,EWR,AI191,AI,0,0,AIC191,AIC
72.152,-1.539,38122698,896598,283,35996,490,,A35K,A6-XWC,1732259107,AUH,ORD,EY9,EY,0,0,ETD93C,ETD
71.06,2.015,38122341,896461,265,38000,499,,A388,A6-APF,1732259107,AUH,JFK,EY1,EY,0,0,ETD1,ETD
71.08,4.481,38122a64,896194,268,36000,483,,A388,A6-EEU,1732259105,DXB,YYZ,EK241,EK,0,0,UAE30Y,UAE
68.556,15.844,3812f00f,478094,24,17000,222,,DH8A,LN-WIL,1732259105,BOO,ANX,WF4100,WF,0,0,WIF4100,WIF
70.036,17.352,3812182a,89655C,297,36025,514,,A388,A6-EVP,1732259107,DXB,JFK,EK203,EK,0,-64,UAE8ER,UAE
69.565,18.84,3812ef6e,4AC9FA,13,3775,164,,A20N,SE-ROZ,1732259108,ALF,TOS,SK4409,SK,0,-1280,SAS44Z,SAS
70.076,23.639,3812feb2,4780BA,258,14025,231,,DH8C,LN-WFS,1732259108,LKL,TOS,WF991,WF,0,1792,WIF16Z,WIF
69.073,79.801,38126f16,15203B,249,36000,448,,A333,RA-73787,1732259107,PKC,SVO,SU1731,SU,0,0,AFL1731,AFL
69.325,86.711,38122adf,151E29,259,8325,266,,B738,RA-73257,1732259109,NSK,LED,Y7406,Y7,0,2624,TYA406,TYA
75.237,102.665,3812a403,151E40,269,34000,464,,B773,RA-73280,1732259110,DYR,SVO,SU6812,SU,0,0,SDM6812,SDM
70.648,108.214,3812ac1f,151E3D,281,32000,476,,B77W,RA-73277,1732259110,GDX,SVO,SU6290,SU,0,0,SDM6290,SDM
70.425,112.386,3811e043,800463,29,33000,533,,B77W,VT-ALN,1732259107,DEL,YVR,AI185,AI,0,0,AIC185,AIC
69.88,134.357,3811e52b,78926A,206,35996,467,,A35K,B-LXQ,1732259110,ORD,HKG,CX807,CX,0,0,CPA807,CPA
69.09,163.937,3811fa12,781EBB,250,34000,428,,B77L,B-222V,1732259111,ORD,PVG,CK228,CK,0,0,CKK228,CKK
64.5,-176.419,38124af3,780BB9,279,36000,440,,B77L,B-2098,1732259105,LAX,SZX,CAO3126,CA,0,0,CAO3126,CAO
62.147,-174.425,38127bc2,3C670F,42,37000,528,,A359,D-AIXO,1732259110,HND,MUC,LH715,LH,0,0,DLH715,DLH
66.531,-174.025,381214b8,78072A,265,36000,399,,B744,B-2437,1732259109,ORD,NKG,Y87452,Y8,0,0,YZR7452,YZR
65.234,-167.78,38127221,86D9F4,23,36975,548,,B789,JA837A,1732259110,HND,FRA,NH223,NH,0,-64,ANA223,ANA
64.209,-167.634,38125d67,781E34,278,36000,408,,B77L,B-222K,1732259108,LAX,SZX,CK230,CK,0,0,CKK230,CKK
66.202,-158.456,38123953,71C041,72,33000,580,,B77W,HL8041,1732259112,ICN,BOS,KE91,KE,0,0,KAL091,KAL
62.534,-157.986,38125e7c,406D7A,47,36975,520,,B789,G-ZBKD,1732259111,HND,LHR,BA8,BA,0,-64,BAW8,BAW
61.249,-157.984,381240ee,8691CC,269,32000,446,,B77W,JA785A,1732259111,ORD,HND,NH111,NH,0,0,ANA111,ANA
61.253,-157.214,3812ed12,A76683,269,34000,433,,B744,N576UP,1732259111,ANC,SZX,5X72,5X,0,0,UPS72,UPS
61.253,-156.431,3812ef47,A7D2E6,270,32000,439,,MD11,N603FE,1732259111,ANC,CAN,FX6031,FX,0,64,FDX6031,FDX
62.419,-154.458,3812e87f,A38590,297,30000,203,,BE20,N326KW,1732259112,ANC,OME,,,0,0,N326KW,BRG
61.278,-154.346,3812dedf,AC2D32,268,34000,441,,B77L,N884FD,1732259112,ANC,NRT,FX169,FX,0,0,FDX169,FDX
61.262,-151.369,3812f612,A62781,267,23200,412,,B763,N496MM,1732259111,ANC,HGH,M61021,M6,0,2368,AJT1021,SRR
61.626,-149.912,3812eba8,A64C16,151,3375,86,,C150,N50467,1732259110,PAQ,,,,0,64,N50467,
63.735,-148.563,3812e920,A6B52A,15,21750,271,,BE20,N531LM,1732259110,ANC,FAI,,,0,-1472,N531LM,
64.828,-147.845,3812fa4a,A87428,39,0,0,,B737,N644AS,1732259109,FAI,ANC,AS99,AS,1,0,ASA99,ASA
62.621,-145.662,38126b7c,A96ECB,258,36000,431,,B744,N707CK,1732259112,ORD,ICN,K4614,K4,0,0,CKS614,CKS
61.966,-124.005,3811d8e5,,277,40000,468,,B744,,1732259110,,,,,0,-64,B744,
62.469,-114.442,3812c477,C003A8,45,0,14,,CRJ9,C-FBJZ,1732259069,YVR,YZF,AC8480,AC,1,0,JZA480,ACA
62.471,-114.439,381271a7,C05ED0,84,0,0,,BCS3,C-GJXN,1732259111,YYZ,YZF,AC1169,AC,1,0,ACA1169,ACA
