latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
88.577,-77.386,37ba82cb,3949E6,27,37000,480,,B772,F-GSPG,1730019816,HND,CDG,AF281,AF,0,0,AFR281,AFR
77.573,-143.848,37bab6c6,3C6704,38,37000,478,,A359,D-AIXD,1730019830,HND,MUC,LH715,LH,0,0,DLH715,DLH
77.502,-137.49,37bab1d3,86E79A,58,39000,480,,B789,JA872A,1730019828,HND,FRA,NH223,NH,0,0,ANA223,ANA
79.073,-136.359,37baad9e,4ACA63,47,38000,480,,A359,SE-RSC,1730019830,HND,CPH,SK984,SK,0,0,SAS984,SAS
77.836,-134.769,37bab41f,86E452,61,35000,489,,B789,JA864J,1730019830,NRT,FRA,JL407,JL,0,0,JAL407,JAL
79.68,-109.99,37baa0c3,869210,74,33000,470,,B77W,JA787A,1730019830,HND,LHR,NH211,NH,0,0,ANA211,ANA
76.776,-108.679,37ba9ea3,8682DA,79,33000,490,,B77W,JA740J,1730019830,HND,LHR,JL43,JL,0,0,JAL43,JAL
80.105,-95.483,37ba98b8,86E800,84,37000,488,,B789,JA875A,1730019830,HND,CDG,NH215,NH,0,0,ANA215,ANA
76.006,-60.06,37ba73f0,868034,111,35000,484,,B77W,JA737J,1730019832,HND,CDG,JL45,JL,0,0,JAL45,JAL
81.994,-39.704,37ba76aa,86D9FC,98,39000,482,,B788,JA837J,1730019834,HND,HEL,JL47,JL,0,0,JAL47,JAL
79.521,170.828,37ba8228,8004DE,53,33000,456,,B77W,VT-ALP,1730019839,DEL,YVR,AI185,AI,0,0,AIC185,AIC
69.648,-159.651,37bac4a0,394A04,29,33000,472,,B77W,F-GSQE,1730019840,KIX,CDG,AF291,AF,0,0,AFR291,AFR
72.588,-142.817,37bac7aa,780AEB,278,32000,464,,B77L,B-2041,1730019831,YYZ,TAO,CZ476,CZ,0,0,CSN476,CSN
69.38,-96.148,37ba8e0f,4078DD,96,37000,527,,A35K,G-XWBF,1730019841,HND,LHR,BA8,BA,0,0,BAW8,BAW
73.657,-75.955,37ba522b,896454,217,34000,471,,B77W,A6-EQE,1730019843,DXB,DFW,EK221,EK,0,0,UAE221,UAE
71.489,-66.431,37ba2d6a,80159F,192,36000,470,,B77W,VT-AEP,1730019843,BOM,EWR,AI191,AI,0,0,AIC191,AIC
68.831,-62.168,37bb09f5,789217,32,35000,516,,A35K,B-LXE,1730019841,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
68.478,-55.714,37bacb97,4BB146,74,33000,524,,B77W,TC-LJF,1730019843,LAX,IST,TK10,TK,0,0,THY10,THY
73.893,-21.409,37bab7bc,507C59,254,37975,482,,B788,UK78706,1730019845,TAS,JFK,HY101,HY,0,0,UZB101,UZB
73.519,9.174,37ba93a6,151E3D,60,28000,489,,B77W,RA-73277,1730019845,VRA,SVO,SU6928,SU,0,0,SDM6928,SDM
69.152,17.642,37bb30e1,4AC9E2,27,22825,440,,A20N,SE-ROB,1730019847,CPH,TOS,SK4452,SK,0,-2176,SAS4452,SAS
70.924,18.392,37bb57b7,47A05E,352,31475,499,,B738,LN-ENV,1730019848,TOS,LYR,DY396,DY,0,2176,NOZ396,NOZ
68.673,22.195,37bb530a,4601F2,141,19000,254,,AT75,OH-ATE,1730019848,TOS,RVN,AY542,AY,0,64,FIN1KB,FIN
70.167,27.807,37bb4b5a,4784A2,120,1975,106,,AS50,LN-OFS,1730019845,ALF,,,,0,-64,LNOFS,HDR
71.875,43.999,37bad09a,7608FA,315,34000,403,,B77L,AP-BGZ,1730019845,LHE,YYZ,PK797,PK,0,0,PIA797,PIA
64.01,-170.435,37bae134,3C4B2E,45,33000,532,,B748,D-ABYN,1730019853,HND,FRA,LH717,LH,0,0,DLH717,DLH
64.285,-166.019,37ba7d51,,238,46800,458,,GLF6,,1730019853,,,,,0,0,GLF6,
67.916,-159.146,37bad627,4B191A,48,33025,483,,B77W,HB-JNE,1730019852,NRT,ZRH,LX161,LX,0,0,SWR161,SWR
64.809,-154.264,37bab6f3,A561FD,267,38000,448,,B744,N446MC,1730019852,CVG,ICN,5Y9183,5Y,0,0,GTI9183,GTI
61.237,-150.06,37bb5ae2,ABB325,317,2075,182,,B748,N853GT,1730019853,ANC,CVG,PO228,PO,0,1600,PAC228,DHK
61.347,-148.136,37bb54f4,A771A8,93,25025,510,,B744,N579UP,1730019853,ANC,SDF,5X71,5X,0,1920,UPS71,UPS
61.287,-144.164,37ba689e,71BF83,86,35000,503,,B77W,HL7783,1730019852,ICN,YYZ,KE73,KE,0,0,KAL073,KAL
61.391,-144.017,37baca07,8691AA,90,33000,510,,B77W,JA784A,1730019852,HND,JFK,NH110,NH,0,-64,ANA110,ANA
66.9,-139.6,37baa9ab,71C347,84,33000,507,,B77W,HL8347,1730019855,ICN,IAD,KE93,KE,0,0,KAL093,KAL
63.094,-138.147,37babd75,84118C,87,37000,511,,A35K,JA04WJ,1730019855,HND,JFK,JL6,JL,0,0,JAL6,JAL
67.024,-134.662,37baa568,71BE44,88,35000,527,,B748,HL7644,1730019854,ICN,JFK,KE81,KE,0,64,KAL081,KAL
62.521,-132.432,37baa0ed,71C382,89,37000,489,,A359,HL8382,1730019854,ICN,JFK,OZ222,OZ,0,0,AAR222,AAR
67.077,-116.301,37ba89fa,71BA02,100,33000,523,,B77W,HL7202,1730019854,ICN,BOS,KE91,KE,0,0,KAL091,KAL
66.694,-109.718,37bb0625,8004DB,29,33000,489,,B77L,VT-ALG,1730019856,SFO,DEL,AI184,AI,0,0,AIC184,AIC
66.937,-105.366,37bb0224,80153C,1,31000,504,,B77L,VT-AEF,1730019854,SFO,BOM,AI180,AI,0,0,AIC180,AIC
63.811,-85.32,37baf5b4,406A34,71,35000,485,,B77W,G-STBI,1730019856,SFO,LHR,BA286,BA,0,0,BAW6B,BAW
62.042,-81.334,37baf51e,3C6713,68,39000,507,,A359,D-AIXS,1730019856,SFO,MUC,LH459,LH,0,0,DLH459,DLH
64.903,-79.931,37bb0b72,899032,343,31000,470,,B77W,B-16729,1730019835,JFK,TPE,BR31,BR,0,0,EVA031,EVA
64.426,-78.177,37ba1fc9,800463,199,34000,463,,B77W,VT-ALN,1730019854,DEL,ORD,AI127,AI,0,0,AIC127,AIC
65.928,-71.069,37bb02e6,407AF4,80,39000,510,,A35K,G-XWBK,1730019854,YVR,LHR,BA84,BA,0,0,BAW88C,BAW
63.55,-70.72,37bae662,39C495,77,39000,514,,A359,F-HREV,1730019855,SFO,ORY,BF711,BF,0,0,FBU85A,FBU
65.124,-70.169,37ba0d75,8015A5,184,36000,467,,B77W,VT-AEM,1730019855,BOM,JFK,AI119,AI,0,0,AIC119,AIC
66.298,-67.674,37baddfa,4B191C,73,35000,496,,B77W,HB-JNG,1730019856,SFO,ZRH,LX39,LX,0,0,SWR39,SWR
62.394,-64.11,37ba2920,800C3E,214,36000,440,,B77W,VT-ALX,1730019859,DEL,YYZ,AI187,AI,0,0,AIC187,AIC
67.056,-52.334,37bacb8f,AA92FC,92,35000,518,,B772,N78005,1730019857,SFO,FRA,UA926,UA,0,0,UAL926,UAL
66.372,-48.984,37bb04c7,781EBC,48,33000,539,,B77L,B-222W,1730019858,JFK,CAN,CSG2546,CS,0,0,CSG2546,CSG
66.358,-48.055,37ba4dbb,06A066,246,36000,427,,B77L,A7-BBA,1730019849,DOH,DFW,QR731,QR,0,0,QTR91X,QTR
67.076,-45.836,37bacc01,4BB0EA,89,39000,541,,A359,TC-LGJ,1730019854,SFO,IST,TK80,TK,0,0,THY9WC,THY
66.609,-45.155,37baf0fa,C07B42,104,36975,533,,B789,C-GURP,1730019856,YYC,LHR,WS18,WS,0,0,WJA18,WJA
67.04,-41.522,37bab708,89655B,93,35000,543,,A388,A6-EVO,1730019854,LAX,DXB,EK216,EK,0,0,UAE37V,UAE
65.259,-39.92,37bb0bc7,789230,33,35000,542,,A35K,B-LXJ,1730019857,BOS,HKG,CX811,CX,0,0,CPA811,CPA
64.931,-38.973,37bad7b9,4CA5C6,99,39000,536,,A332,EI-DUO,1730019855,SEA,DUB,EI52,EI,0,64,EIN990,EIN
64.219,-35.493,37bad7b5,4080B6,114,36975,549,,B78X,G-ZBLI,1730019858,SEA,LHR,BA48,BA,0,64,BAW48Q,BAW
67.53,-34.578,37bad25f,4BB148,104,34975,543,,B77W,TC-LJH,1730019856,YVR,IST,TK76,TK,0,0,THY76Y,THY
62.008,-27.633,37bac627,4074E3,115,40975,557,,B788,G-ZBJK,1730019857,PDX,LHR,BA266,BA,0,-64,BAW26V,BAW
66.882,-23.838,37bacdea,4BB0FA,118,40075,540,,A359,TC-LGZ,1730019858,SEA,IST,TK204,TK,0,640,THY8JK,THY
63.986,-22.609,37bb081e,461FA5,357,0,32,,A321,OH-LZP,1730019858,HEL,KEF,AY991,AY,1,0,FIN43D,FIN
63.992,-22.608,37bb4125,4CC56E,90,0,7,,A20N,TF-PPF,1730019858,KEF,RAK,,,1,0,FPY99R,FPY
63.981,-22.605,37bb1472,4080AD,180,0,88,,A20N,G-UZLY,1730019858,LTN,KEF,U22643,U2,1,0,EZY18HX,EZY
61.794,-22.595,37bae197,48AE20,80,36975,558,,B789,SP-LSA,1730019858,ORD,WAW,LO4,LO,0,64,LOT4,LOT
