latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
79.161,-134.418,37d49a2a,394A18,31,33000,474,,B77W,F-GSQY,1730671509,HND,CDG,AF279,AF,0,0,AFR279,AFR
75.912,-133.528,37d499aa,461F55,45,39000,497,,A359,OH-LWN,1730671511,ICN,HEL,AY42,AY,0,0,FIN42,FIN
78.409,-115.209,37d4a883,461F4D,71,39000,489,,A359,OH-LWF,1730671511,NRT,HEL,AY74,AY,0,0,FIN74,FIN
79.819,-106.764,37d49e9e,873334,77,38828,483,,B789,JA933A,1730671511,HND,FRA,NH203,NH,0,0,ANA203,ANA
79.251,-67.297,37d470a8,461F53,67,41000,483,,A359,OH-LWL,1730671511,HND,HEL,AY62,AY,0,0,FIN62,FIN
79.479,-15.979,37d42bde,8004DB,254,36000,455,,B77L,VT-ALG,1730671514,DEL,YYZ,AI189,AI,0,0,AIC189,AIC
80.137,45.895,37d4c49d,789232,87,36996,494,,A35K,B-LXL,1730671517,JFK,HKG,CX841,CX,0,0,CPA841,CPA
78.992,139.533,37d51c60,151E40,60,33000,462,,B773,RA-73280,1730671520,SVO,DYR,SU6811,SU,0,0,SDM6811,SDM
69.593,-162.466,37d55e6c,AA46CA,41,9700,150,,C208,N761RV,1730671509,BRW,NUI,,,0,0,N761RV,WRF
70.779,-157.257,37d5fdb6,AA1B94,10,875,131,,C208,N750RV,1730671521,,,,,0,0,N750RV,
71.231,-156.786,37d5f9e4,A0AFCA,212,1950,137,,C208,N143WA,1730671521,BRW,AIN,,,0,896,N143WA,WRF
74.942,-149.869,37d4d796,873356,42,37000,494,,B789,JA934A,1730671520,HND,MUC,NH217,NH,0,0,ANA217,ANA
71.804,-100.413,37d4e2e6,461F4B,212,40000,487,,A359,OH-LWD,1730671520,HEL,LAX,AY1,AY,0,0,FIN1,FIN
70.002,-67.581,37d53f11,40779A,270,39000,484,,A35K,G-XWBD,1730671522,LHR,YVR,BA85,BA,0,0,BAW5VY,BAW
70.063,-66.36,37d530b8,39C48D,268,38000,488,,A359,F-HREN,1730671522,ORY,SFO,BF710,BF,0,0,FBU80G,FBU
