latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
77.194,-24.113,3832ddab,3965A4,139,34975,495,,B77W,F-GZNE,1733195923,HND,CDG,AF293,AF,0,0,AFR293,AFR
75.857,140.284,38336cba,789245,211,35996,447,,A35K,B-LXM,1733195929,YYZ,HKG,CX805,CX,0,0,CPA805,CPA
72.078,-167.504,38338abd,7805DC,260,30000,444,,B77L,B-2076,1733195928,ORD,PVG,CK228,CK,0,0,CKK228,CKK
70.463,-167.036,38339c9c,780F3F,265,30000,466,,B77W,B-7367,1733195931,YYZ,PVG,MU208,MU,0,0,CES208,CES
69.965,-155.487,38349079,A80162,163,35275,444,,B737,N615AS,1733195934,BRW,ANC,AS50,AS,0,1536,ASA50,ASA
70.575,-137.227,3833bbb6,780D9C,268,30000,483,,B77W,B-2020,1733195934,JFK,PVG,MU588,MU,0,0,CES588,CES
70.729,-84.432,3833f6c8,3C64F3,59,35000,476,,A343,D-AIGS,1733195936,YVR,FRA,LH493,LH,0,0,DLH493,DLH
72.733,-17.653,3832debf,86D9DA,150,40550,484,,B788,JA836J,1733195936,HND,LHR,JL41,JL,0,0,JAL41,JAL
68.977,78.718,38343970,151D96,256,36000,407,,B738,RA-73110,1733195940,YKS,SVO,SU1751,SU,0,0,AFL1751,AFL
68.582,77.641,38348849,151ED3,251,36000,405,,A20N,RA-73427,1733195941,NSK,DME,S72582,S7,0,0,SBI2582,SBI
69.789,170.601,38347260,151E2C,171,0,0,,B738,RA-73260,1733195940,PWE,,R39736,R3,1,0,SYL9736,SYL
64.81,-165.669,38347741,A80522,173,5925,169,,C208,N616BA,1733195943,SHH,OME,8E884,8E,0,-832,BRG884,BRG
61.25,-164.372,38349453,A032FD,109,0,131,,C208,N1115M,1733195939,,,,,0,0,N1115M,
61.326,-164.616,3834911a,A1B157,111,1900,116,,C208,N208SM,1733195935,VAK,,,,0,-384,N208SM,
62.634,-164.542,383491b1,A4DB4E,229,1600,170,,PA31,N4118G,1733195890,KOT,,,,0,-128,N4118G,
67.376,-163.917,38348eeb,AA6D1B,313,10475,251,,PC12,N771DT,1733195941,OTZ,,,,0,0,N771DT,
61.532,-162.547,38347eee,A92E32,150,2100,96,,C207,N6908M,1733195943,MLL,,,,0,64,N6908M,
64.103,-162.338,38348fc2,A7E151,108,35100,433,,B737,N607AS,1733195940,OME,ANC,AS155,AS,0,1536,ASA155,ASA
67.574,-162.12,38346d45,A7AC54,133,22200,379,,B738,N594AS,1733195941,RDB,,AS9671,AS,0,2816,ASA9671,ASA
61.566,-161.258,383456f3,A4DA7A,340,3625,162,,PA31,N4112E,1733195942,ANI,,,,0,-448,N4112E,
63.873,-160.785,383456e6,A54605,110,3700,127,,C212,N439RA,1733195942,UNK,ANC,7S39,7S,0,1216,RYA39,RYA
61.354,-160.255,3834959a,A97007,233,3925,168,,C208,N707RA,1733195943,ANI,,7S707,7S,0,0,RYA707,RYA
62.428,-157.624,38346656,A36493,99,27000,292,,C441,N318AK,1733195943,AUK,,,,0,-64,SVX43,
63.017,-154.363,38349783,A25B6C,63,0,76,,DC6,N251CE,1733195906,NIB,,,,1,0,N251CE,VTS
62.027,-152.429,38347e87,AE0802,299,16350,330,,C17,98-0056,1733195942,EDF,,,,0,0,SITKA22,RCH
61.946,-152.256,3832bf9b,781941,124,33000,466,,B77L,B-20EN,1733195943,TAO,,CZ421,CZ,0,0,CSN421,CSN
64.636,-152.211,3834602b,A4ED9F,12,6500,100,,C172,N4166L,1733195897,FAI,,,,0,0,N4166L,
67.39,-147.512,38339965,A57362,254,38000,451,,B744,N450PA,1733195944,JFK,ICN,5Y8825,5Y,0,0,GTI8825,GTI
64.804,-147.891,38346150,A4CBD5,39,0,0,,C408,N408RE,1733195944,FAI,,,,1,0,N408RE,VTS
61.388,-150.444,38347294,AE5C9A,265,2350,233,,C30J,15-5827,1733195944,EDF,,,,0,0,,RCH
64.81,-147.878,38348520,A1CD2B,298,0,5,,C208,N215MC,1733195906,,,,,1,0,N215MC,VTS
61.293,-150.931,38346df7,89912D,267,18975,415,,B77L,B-16787,1733195944,ANC,TPE,BR693,BR,0,3520,EVA693,EVA
62.15,-150.25,3834808e,A1CAD2,25,2600,70,,C172,N21403,1733195897,MRI,,,,0,-64,N21403,
61.326,-150.13,38347a16,AB214B,156,2800,102,,C172,N816SW,1733195944,MRI,,,,0,192,N816SW,
62.069,-150.089,38347d71,ABEF1D,166,3200,110,,C172,N8681U,1733195943,PAQ,,,,0,64,N8681U,
61.394,-150.061,38348ff2,A80C87,14,8350,283,,B737,N618AS,1733195943,ANC,SCC,AS86,AS,0,3136,ASA86,ASA
61.528,-149.842,383483da,AAC111,180,2400,102,,C172,N792SP,1733195944,MRI,,,,0,448,N792SP,
61.581,-149.509,383497cd,AC990B,61,1475,64,,C172,N9100H,1733195942,WWA,,,,0,1024,N9100H,
62.467,-149.463,38348b4c,A86E1D,14,26300,412,,E75L,N642QX,1733195943,ANC,FAI,AS2408,AS,0,1216,QXE2408,ASA
63.517,-149.201,383489b0,,198,23000,276,,BE20,,1733195944,,,,,0,0,BE20,
64.841,-148.396,38341b5e,,106,3550,134,,C208,,1733195943,,,,,0,0,C208,
64.808,-147.861,38344db8,A90AC0,39,0,26,,C208,N682BB,1733195944,ATK,BRW,8V676,8V,1,0,N682BB,
61.735,-121.213,38346bee,,336,1000,76,,DHC6,,1733195944,,,,,0,-448,DHC6,
61.378,-114.271,38347035,C05DD8,355,18400,372,,CRJ9,C-GJNZ,1733195943,YEG,YZF,AC8113,AC,0,-2176,JZA113,ACA
62.854,-114.21,383465d3,C05E0B,209,10950,258,,AT72,C-GJPY,1733195943,YCB,YZF,SUT7115,SU,0,-2048,SUT7115,SUT
62.395,-110.858,3833b1a2,89645A,32,33000,500,,A388,A6-EUE,1733195942,SFO,DXB,EK226,EK,0,0,UAE41P,UAE
66.449,-105.758,383436d3,896452,37,31000,491,,B77W,A6-EQC,1733195943,SEA,DXB,EK230,EK,0,0,UAE93Q,UAE
65.403,-102.655,38343a53,06A2C5,43,31000,484,,B77W,A7-BEV,1733195943,SEA,DOH,QR720,QR,0,0,QTR29N,QTR
65.767,-101.987,383409dd,06A12A,46,35000,493,,A35K,A7-ANN,1733195943,SFO,DOH,QR738,QR,0,128,QTR62P,QTR
67.318,-88.274,38342305,3C64F9,65,35000,472,,A343,D-AIGY,1733195943,SEA,FRA,LH491,LH,0,0,DLH491,DLH
62.182,-92.749,3834912f,C0232E,205,24000,262,,AT75,C-FNIJ,1733195943,YRT,YTH,BF503,BF,0,0,BF503,
62.198,-81.799,38342984,484445,83,39000,470,,A332,PH-AOF,1733195943,YVR,AMS,KL682,KL,0,0,KLM226,KLM
67.505,-76.077,3833f8f1,4CC2A6,62,35000,430,,B752,TF-FIO,1733195943,PDX,KEF,FI664,FI,0,0,ICE664,ICE
62.28,-74.458,38343bb5,485344,88,39000,493,,B789,PH-BHL,1733195943,YEG,AMS,KL676,KL,0,-64,KLM676,KLM
64.167,-68.828,3834928e,C05768,147,21725,299,,AT43,C-GHCP,1733195944,YRB,YFB,5T882,5T,0,-1920,AKT882,AKT
67.593,-68.812,3833b2db,4CC2A5,78,37000,445,,B752,TF-FIR,1733195945,SEA,KEF,FI680,FI,0,0,ICE680,ICE
62.297,-56.881,3833f31d,8963A1,238,34000,466,,B77L,A6-EFN,1733195945,CPH,ORD,EK9917,EK,0,0,UAE9917,UAE
61.805,-51.222,38341cc3,4CC553,70,39025,464,,A20N,TF-PPB,1733195943,YHM,KEF,OG202,OG,0,0,FPY906,FPY
62.589,-45.103,38342284,4CC552,77,39000,470,,A20N,TF-PPA,1733195945,SWF,KEF,OG122,OG,0,0,FPY846,FPY
61.564,-46.423,3833d0ac,39CF0A,105,41000,497,,A359,F-HTYK,1733195946,YVR,CDG,AF375,AF,0,0,AFR375,AFR
62.004,-32.118,38343589,C00BFB,51,25000,376,,DH8D,C-FENY,1733195945,YYR,KEF,,,0,0,CFENY,
62.414,-33.484,3833f5b0,4CC56D,68,38975,476,,A21N,TF-PLC,1733195946,BOS,KEF,OG112,OG,0,0,FPY618,FPY
63.991,-22.605,3834914c,42441F,182,0,5,,B748,VQ-BBM,1733195947,KEF,NLU,7L5721,7L,1,0,AZG5721,AZG
63.992,-22.602,38348b33,4CC08B,272,0,3,,GRND,,1733195946,,,,,1,0,SNOWKING,
62.918,-9.474,38340772,4BB183,289,36000,456,,B789,TC-LLC,1733195947,IST,HAV,TK195,TK,0,0,THY195,THY
62.049,24.841,38328764,461F4F,180,28925,360,,A359,OH-LWH,1733195945,KIX,HEL,AY68,AY,0,-1792,FIN68,FIN
62.909,21.886,383495ad,4601FB,157,4575,195,,AT75,OH-ATN,1733195945,VAA,HEL,AY322,AY,0,1600,FIN322,FIN
62.945,27.794,38325abe,7813A1,261,36000,387,,A333,B-1098,1733195945,PEK,DUB,HU751,HU,0,0,CHH751,CHH
62.66,39.097,38348a0b,151DD3,188,34000,400,,A320,RA-73171,1733195947,ARH,SVO,SU1335,SU,0,0,AFL1335,AFL
61.462,39.609,3833c09e,800C3E,304,32000,433,,B77W,VT-ALX,1733195947,DEL,EWR,AI105,AI,0,0,AIC105,AIC
62.43,48.94,38346bad,151D44,41,32975,478,,A21N,RA-73028,1733195945,DME,SBT,0E9051,0E,0,-64,NWC9051,NWC
62.807,51.258,38344f41,151E25,235,36000,376,,B738,RA-73253,1733195946,NSK,DME,Y7404,Y7,0,0,TYA404,TYA
61.842,51.832,38343eed,152034,270,36000,380,,A320,RA-73780,1733195948,OVB,LED,SU2811,SU,0,0,AFL2811,AFL
65.755,56.209,3833401a,8004DF,148,33000,502,,B77W,VT-ALQ,1733195949,ORD,DEL,AI126,AI,0,0,AIC126,AIC
63.935,58.755,3833397a,8004DD,150,35000,514,,B77W,VT-ALO,1733195947,YVR,DEL,AI186,AI,0,0,AIC186,AIC
65.366,66.649,383472d3,152054,359,29275,363,,A320,RA-73812,1733195948,TJM,SLY,YC10,YC,0,-1472,LLM10,LLM
67.608,72.705,38342649,151EE9,250,36025,389,,A20N,RA-73449,1733195948,YKS,DME,S73008,S7,0,0,SBI3008,SBI
