latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
75.674,-134.45,37de4ab5,461F55,47,37000,491,,A359,OH-LWN,1730923455,HND,HEL,AY62,AY,0,0,FIN62,FIN
82.51,-131.474,37de76b8,789217,298,36000,477,,A35K,B-LXE,1730923455,JFK,HKG,CX841,CX,0,0,CPA841,CPA
77.196,-7.137,37de155f,8004DA,268,36000,439,,B77L,VT-ALF,1730923457,DEL,YYZ,AI189,AI,0,0,AIC189,AIC
69.096,-165.653,37de85ef,48AE20,13,37000,488,,B789,SP-LSA,1730923456,NRT,WAW,LO80,LO,0,-64,LOT80,LOT
69.776,-162.789,37df2888,A53C82,243,3400,100,,C208,N4365U,1730923460,BRW,PIZ,8V670,8V,0,-64,N4365U,WRF
69.249,-157.567,37de81d6,461F59,40,37000,491,,A359,OH-LWR,1730923466,NRT,HEL,AY74,AY,0,0,FIN74,FIN
72.04,-133.401,37def22c,846333,41,31000,475,,B748,JA12KZ,1730923465,ANC,AMS,KZ4,KZ,0,0,NCA004,NCA
69.022,-120.305,37de9e29,AA92FA,281,36000,454,,B772,N78003,1730923468,EWR,HND,UA131,UA,0,0,UAL131,UAL
68.78,-119.189,37de97e7,AB30E6,278,35975,459,,B789,N820AL,1730923465,JFK,HND,AA167,AA,0,0,AAL167,AAL
71.594,-74.717,37dea160,4ACA63,239,38004,480,,A359,SE-RSC,1730923465,CPH,LAX,SK931,SK,0,0,SAS931,SAS
71.341,-72.109,37df0669,4CC573,255,34000,434,,B38M,TF-ICF,1730923465,KEF,SEA,FI681,FI,0,0,ICE681,ICE
71.694,-68.209,37df0e8a,4CC50F,251,36000,441,,B38M,TF-ICY,1730923465,KEF,YVR,FI697,FI,0,0,ICE45R,ICE
71.989,-61.585,37dea55b,4080BF,267,38000,479,,B78X,G-ZBLK,1730923468,LHR,SEA,BA49,BA,0,-64,BAW49,BAW
73.233,-57.175,37df1c2e,459E4D,145,25000,264,,DH8B,OY-GRM,1730923467,NAQ,JAV,GL4629,GL,0,0,GRL4629,GRL
69.434,-48.193,37deb820,A31A34,236,36975,469,,B789,N29968,1730923467,LHR,LAX,UA935,UA,0,64,UAL935,UAL
69.254,18.265,37df7f93,4780A1,214,15525,172,,DH8A,LN-ILS,1730923471,TOS,BOO,WF1335,WF,0,1280,WIF9ZB,WIF
71.266,22.717,37df88cd,478382,143,3125,153,,S92,LN-ONY,1730923470,,,,,0,0,NOR612,BHL
70.883,27.016,37df7f4c,478096,265,16000,183,,DH8A,LN-WIN,1730923471,BVG,HFT,WF939,WF,0,0,WIF939,WIF
70.385,27.115,37df7c39,47873A,257,20025,197,,DH8A,LN-WIV,1730923472,BJF,ALF,WF947,WF,0,0,WIF24D,WIF
63.16,-172.34,37dead6e,86E79A,44,35000,463,,B789,JA872A,1730923474,HND,FRA,NH203,NH,0,-64,ANA203,ANA
62.762,-171.341,37de813b,461F5A,38,37000,480,,A359,OH-LWS,1730923474,ICN,HEL,AY42,AY,0,0,FIN42,FIN
64.273,-168.667,37de70fd,7812A0,97,37000,480,,B789,B-1341,1730923476,PEK,TIJ,HU7925,HU,0,-64,CHH7925,CHH
64.929,-165.927,37df6fa0,A5137D,153,8300,220,,BE20,N426SD,1730923476,,,,,0,0,N426SD,
